,kamar_mandi,kamar,lb,lt,tipe_property,price,sertifikat,deskripsi,lokasi,ada_garasi,pool,taman,electricity,floors_total,gym
951,5.0,9.0,300.0,887.0,lainnya,16000000000.0,0,"luas tanah : 887 meter²
luas bangunan : 300 meter²
fasilitas
kamar tidur : 7 (3 utama, 4 kamar tidur art)
kamar mandi : 3 (2 utama, 1 kamar mandi art)",Pancoran,1,0,0,2200.0,2.0,0
953,5.0,7.0,246.0,272.0,lainnya,6470000000.0,1,"pancoran jakarta selatan
jl pancoran barat
id 08920.3
shm
lt 272",Pancoran,1,0,0,2200.0,2.0,0
955,7.0,6.0,585.0,580.0,Rumah,15000000000.0,0,"dijual rumah baru mewah ada kolam renang dalam komplek di pancoran barat, jakarta selatan

lt 580
lb 585
kt 5+4",Pancoran,1,1,0,2200.0,1.0,0
957,5.0,6.0,400.0,664.0,lainnya,25000000000.0,1,"-sertifikat hak milik
-luas tanah 664 m2 (ada kelebihan tanah)
-luas bangunan 400 m2
-jalan +/-12m
-cul de sac
-kamar 4+2
-kamar mandi 4+1
-garasi 3 mobil
-carport 3 mobil
-taman luas + lap mini basket
-lokasi tenang + asri",Pancoran,1,0,1,2200.0,1.0,0
958,5.0,6.0,350.0,440.0,Rumah,15500000000.0,1,"beautiful modern house, one of a kind (jarang ada) rumah dengan kolam renang terapung di jatipadang pejaten jakarta selatan.
__
designed by award winning / famous architects : antony liu - ferry ridwan and andra matin.
__
luas tanah 440 m2
luas bangunan 350 m2
4 bedrooms, 4 bathrooms.
sertifikat hak milik + imb
__
harga : harga rp 17 milyar menjadi  rp 15,5 mily nego by owner
__
located in pejaten , 3 minutes to kemang , jakarta selatan. luxurious , spacious and artistic house . this house has been featured in various top magazines both local and international such as harper's bazaar, marie claire , elle decor , l'officiel , dewi, pesona , kompas news paper , ga japan , etc. rumah ini telah memenangkan / mendapat arsitektural award di dalam dan luar negeri karena design nya yang unik , modern , dan inovatif.
__
berdaya listrik besar (dilengkapi genset), kolam renang besar dan mengapung, fasilitas gym, ruangan yoga, jogging track, taman luas, lingkungan nyaman, asri, pond, barbecue area, children playground, 24 hrs security.
__
neighborhood favorit expatriate.",Pancoran,1,1,1,2200.0,1.0,1
959,6.0,9.0,600.0,1185.0,Rumah,13500000000.0,0,"jual rumah di pancoran 
duren bangka
prime area
jaksel
lt 1185m
lb 600m
1 lantai
hook
kt 4 + 3
km 3 + 2
klm renang
taman belakan ,depan ,samping
garasi 4 mbl
carpot 4 mbl
ada kamar sopir
ada kamar prt
jalan besar
1 gate sistem
perumahan tenang
penghuni byk org asing
300mtr ke jl.raya warung buncit 
cuma ada 30 unit dlm komplek
di pbb  2020 =13,5m.",Pancoran,1,0,1,2200.0,1.0,0
961,4.0,6.0,450.0,498.0,Rumah,11000000000.0,1,dijual cepat rumah di kawasan liga mas pancoran lt 489 m2 lb 450 m2 garasi 2 mobil dan carport utk 2 mobil kamar 4+1 ruang kerja kamar pembantu 2 sudah sertifikat hak milik harga rp 11.000.000.000,Pancoran,1,0,0,2200.0,1.0,0
962,4.0,6.0,246.0,272.0,lainnya,6500000000.0,0,"*haykal imarhel s.kom, m.m* *marketing executive* address : rasuna office park | suite po-01 | 2nd floor kawasan rasuna epicentrum jl. hr. rasuna said - kuningan - south jakarta - indonesia",Pancoran,1,0,0,2200.0,1.0,0
964,5.0,4.0,250.0,197.0,Rumah,8700000000.0,0,"rumah dijual 2 lantai area liga mas, pancoran

luas tanah : 197 m2
luas bangunan : 250 m2
kamar tidur : 3 + 2",Pancoran,1,0,0,2200.0,2.0,0
965,4.0,5.0,500.0,780.0,Rumah,15000000000.0,0,"dijual rumah bangunan lama di kalibata timur, pancoran

luas tanah : 780 m2
luas bangunan : 500 m2
kamar tidur : 4",Pancoran,1,0,0,2200.0,2.0,0
966,4.0,4.0,287.0,151.0,Rumah,11000000000.0,0,"rumah bagus lokasi strategis pancoran jaksel g3770


lt: 151 m2, 
lb: 287 m2,",Pancoran,1,0,0,2200.0,2.0,0
967,5.0,5.0,350.0,677.0,Rumah,11000000000.0,1,"dijual rumah di jalan kalibata, jual cepat harga jauh dibawah njop. investor silahkan merapat
jl kalibata utara, pancoran, jakarta selatan 12740
lt = 677m2
lb = 350m2
1.5 lantai
akses jalan bs 2 mobil
bangunan tua layak huni
kt = 4
km = 4
shgb
carpot luas
harga njop thn 2020 = 11m
harga jual 8m nego sampai deal (cash only)",Pancoran,1,0,0,2200.0,1.0,0
968,6.0,6.0,200.0,490.0,lainnya,6500000000.0,1,"pancoran jakarta selatan
jl kalibata selatan
id 01920.3
shm
lt 490",Pancoran,1,0,0,2200.0,1.0,0
970,4.0,5.0,450.0,489.0,Rumah,11000000000.0,1,"dijual cepat rumah di kawasan liga mas pancoran
luas tanah: 489 m2
luas bangunan: 450 m2
kamar tidur: 4 + 2
kamar mandi: 3 + 1
garasi 2 mobil dan carport utk 2 mobil
sertifikat hak milik

rp. 11.000.000.000",Pancoran,1,0,0,2200.0,2.0,0
972,16.0,16.0,353.0,535.0,Rumah,20000000000.0,0,"dijual rumah terawat luas di kawasan jl gatot soebroto, pancoran, jakarta selatan. lokasi dekat menara bidakara.

lt 535, lb 353
2 lantai
kt 15, km 15",Pancoran,1,0,0,2200.0,2.0,0
973,4.0,5.0,230.0,155.0,Rumah,5900000000.0,0,"di jual rumah minimalis dalam kompleks di pancoran lokasi strategis
dengan spesifikasi sebagai berikut :
  * luas tanah : 155 meter
* luas bangunan : 230 meter",Pancoran,1,0,0,2200.0,2.0,0
974,4.0,6.0,330.0,300.0,Rumah,9500000000.0,0,"rumah second daerah pancoran indah jakarta selatan

dijual rumah di pancoran indah jakarta selatan, lokasi rumah strategis, dekat pintu tol dan kawasan bisnis

spesifikasi :",Pancoran,1,0,0,2200.0,2.0,0
976,6.0,6.0,500.0,375.0,Rumah,9000000000.0,0,"rumah bagus dan terawat di pancoran jak sel multi akses dari / ke pusat perbelanjaan, pusat bisnis, transportasi publik, dekat dengan shelter busway, lht. lokasi strategis akses mudah ke bandara halim, gerbang tol tebet, semanggi, rs tebet, pgc cililitan, kalibata mal. bebas banjir, jalan depan rumah lewat 2 mobil.
lokasi sangat strategis, asri, tenang
dekat jl gatot subroto
dekat kalibata",Pancoran,1,0,0,2200.0,2.0,0
977,6.0,6.0,400.0,667.0,lainnya,22300000000.0,0,"lokasi sgt strategis,dalam komplek perum ligamas, hanya 1,4 km dr jln.gatot subroto & 400m dr jln.pasar minggu.lingkungan pemukiman menengah atas,rapi,bersih & terawat, hanya +-2 km menuju akses tol dalam kota,jln lingkungan lebar dgn penghijauan yg sgt bagus, siap pakai.",Pancoran,1,0,0,2200.0,2.0,0
978,6.0,41.0,1600.0,470.0,lainnya,19000000000.0,0,"siap huni
aman dan nyaman
lokasi parkir memadai
dekat dengan gedung trans tv
dekat dengan fasilitas umum
dekat dengan mall",Pancoran,1,0,0,2200.0,4.0,0
981,4.0,4.0,220.0,242.0,Rumah,10000000000.0,0,"jual rumah mewah di perumahan komplek bumi sarinah estate, pancoran
jakarta selatan
rumah dengan design interior artistik & elegan bergaya 'hotel resort ball'
harga ; 10 m nego
semi furnish",Pancoran,1,0,0,2200.0,2.0,0
984,4.0,6.0,246.0,272.0,lainnya,9000000000.0,0,"lokasi strategis, dekat dengan perkantoran, dekat ke tol gatot soebroto.",Pancoran,1,0,0,3500.0,2.0,0
985,4.0,4.0,220.0,242.0,Rumah,10000000000.0,0,"rumah dengan design interior artistik elegan bergaya 'hotel resort ball'
harga ; 10 m nego
semi furnish
rangka atap baja ringan
lt.242 m (12 x 20.16 mtr)
lb.220 m (2 lantai)
kmr tdr 3+1
kmr mandi 3
gudang, balkon,
line tlp, tv kabel
water heater
6 ac
jet pump
carport 3 mobil + 3 motor
taman asri",Pancoran,1,0,1,3500.0,2.0,0
986,3.0,5.0,245.0,168.0,Rumah,8888800000.0,0,rumah kokoh milenial mandiri asri landcape baliterkini strategis investasipasti deket pintu toll dalam dan luar kota kaapi bus aptb,Pancoran,1,0,0,3500.0,3.0,0
987,4.0,6.0,246.0,290.0,Rumah,5500000000.0,0,"rumah hitungan tanah

di jual rumah pancoran barat , bebas banjir !!!

luas tanah 290 m2 / pbb 290",Pancoran,1,0,0,3500.0,3.0,0
988,6.0,6.0,500.0,450.0,Rumah,6300000000.0,0,"dijual rumah siap huni 2 lantai di jati padang pasar minggu
jakarta selatan
dkt ragunan
dkt pejaten 
dkt duren tiga kali bata",Pancoran,1,0,0,3500.0,3.0,0
989,6.0,6.0,400.0,1095.0,Rumah,17000000000.0,0,"rumah jl loka indah
kalibata
pancoran
jakarta selatan
lt/lb : 1.095 m2 / 400 m2
njop 2019 : rp 18.85 m
harga  jual rp 17 m",Pancoran,1,0,0,3500.0,3.0,0
991,3.0,4.0,104.0,104.0,Apartemen,2714400000.0,0,"apartemen l' avenue
lb : 104.40 m2
kt : 2 + 1
km : 1 + 1
kamar pembantu : 1
garasi : +10
berapa lantai : 29",Pancoran,1,0,0,3500.0,29.0,0
992,6.0,7.0,536.0,500.0,Rumah,17750000000.0,0,"dijual rumah taman luas asri 2 lantai hadap barat bisa langsung huni semi furnish di duren tiga selatan jakarta selatan lokasi strategis 5 menit jalan kaki ke jalur busway, 5 menit jalan kaki ke mesjid terdekat, 5 menit by car ke rumah sakit, indomaret, total buah segar, lippo mampang mall, 10 menit by car ke mall pejaten village, rasuna said dan mall kemang village. kondisi rumah bagus sekali ada mushola.
ev",Pancoran,1,0,1,3500.0,2.0,0
993,4.0,6.0,215.0,120.0,Rumah,6696000000.0,0,"rumah murah di komplek elit grand trevista pancoran
rumah bagus, siap huni,ﾠ
bangunan baru dan kokoh,ﾠ
sirkulasi udara dan cahaya baik,ﾠ
terdapat taman di depan dan samping rumah, sangat asri.ﾠ",Pancoran,1,0,1,3500.0,2.0,0
994,7.0,9.0,536.0,500.0,Rumah,18000000000.0,0,"pancoran jaksel


di jual rumah secondary mewah lengkap dg private pool dalam townhouse jakarta selatan
fasilitas one gate system dan cctv",Pancoran,1,1,0,3500.0,2.0,0
995,3.0,5.0,50.0,60.0,lainnya,600000000.0,0,"cluster 2lt yg berlokasikan di bsd.


kamar tidur: 3
kamar mandi: 2",Pancoran,1,0,0,3500.0,2.0,0
996,3.0,5.0,83.0,51.0,lainnya,800000000.0,0,"hunian exclusive benuansa private villa 2 lantai + rooftop cuma 5 menit dari tb simatupang

harga mulai 800jutaan*

kelebihan:",Pancoran,1,0,0,3500.0,2.0,0
997,3.0,5.0,83.0,48.0,lainnya,960000000.0,0,"hunian   syariah paling besar di condet

1. 5 menit ke perkantoran tb simatupang
2. 5 menit ke perkantoran tebet
3. 3/5 menit ke rs pasar rebo",Pancoran,1,0,0,3500.0,2.0,0
998,5.0,7.0,298.0,438.0,Rumah,15000000000.0,0,"for sale
rumah pancoran jakarta selatan harga terbaik
rumah ini lokasi bagus di jakarta selatan dekat pusat bisnis kuningan dan sekitarnya. lingkungan religius dekat dengan mesjid.
tapi seperti dalam komplek",Pancoran,1,0,0,3500.0,2.0,0
999,5.0,5.0,241.0,216.0,Rumah,,1,"dijual rumah di kalibata pancoran jakarta selatan,
shm
modern minimalis 2lantai,
bangunan tahun 2012
luas tanah 216m
luas bangunan 241m
rumah menghadap utara
ada taman depan & belakang
garasi 3 mobil
4 kamar tidur
1 kamar pembantu
2 kamar mandi dalam kamar
2 kamar mandi luar
1 kamar mandi pembantu
1 ruang tamu
1 dapur
2 ruang santai keluarga
air jetpump, listrik 4400w",Pancoran,1,0,1,3500.0,2.0,0
1000,7.0,5.0,260.0,189.0,Rumah,7000000000.0,1,"di jual rumah di pancoran jakarta selatan
luas tanah 189m2
luas bangunan 260m2 surat shm
kamar tidur 4+1
kamar mandi 2 di dalam 3 di luar
ruang keluarga 2
ruang tamu
ruang makan
ruang sholat
dapur
parkir mobil bisa 2 satu di garasi satu di carport harga 7 m (nego)",Pancoran,1,0,0,3500.0,2.0,0
1016,4.0,3.0,55.0,22.0,Rumah,580000000.0,0,"dijual rumah baru 2,5 lantai di palmerah jakarta barat
di bangun dengan konsep compact house integrasi lantai mezzanine dengan desain minimalis moderen, menjadikan rumah menjadi luar biasa dan tetap memenuhi standar kebutuhan rumah tinggal yaitu
ø ruang tamu
ø dapur",Palmerah,1,0,0,3500.0,2.0,0
1017,4.0,3.0,64.0,32.0,lainnya,950000000.0,0,"new townhouse siap huni kebon jeruk, jakarta barat

sisa 7 unit sudah siap huni. 

spesifikasi:",Palmerah,1,0,0,3500.0,2.0,0
1018,5.0,4.0,72.0,36.0,Rumah,1100000000.0,0,"rumah baru rawabelong  murah strategis  jakarta  barat

luas tanah 36m
luas bangunan.  72m
kamar tidur 3",Palmerah,1,0,0,3500.0,2.0,0
1019,3.0,2.0,27.0,90.0,lainnya,465000000.0,0,"dijual - cluster bagus murah 200m dari stasiun krl hanya 25menit ke palmerah jakarta
harga diminta 465juta type 27/90 luas bangunan 27 m2 | 1 kamar tidur | 1 kamar mandi
a new project from bsaland
-home living green shine-
cluster mewah by bsa land
kawasan hunian baru berkualitas yg mengusung tema green concept yaitu kesegaran, ketenangan, kesehatan, & rekreasi yang merupakan esensi dari liburan.
hadir dengan area thematic greenery path di tepian sungai yg terdiri dari:
– taman terbuka hijau
– rekreasi keluarga (amphitheatre)
– bbq garden
– giant chess
– mini playground
– mini outbond
– mini futsal
– sport area (jogging track sepanjang 3km ditepi sungai, 3on3 basket, mini futsal & outdoor fitness).
type27/90 harga kpr express dp 10%= 465juta
dp 10% atau 46,jt cicil max 3_4bulan
cicilan kpr.
15thn x 3,6jt",Palmerah,1,0,1,3500.0,2.0,0
1020,36.0,35.0,700.0,308.0,Rumah,8000000000.0,0,"rumah kost dijual harga miring (cash only)
cocok invest

lokasi strategis :
jl.kosambi jatipulo, palmerah, jakarta barat",Palmerah,1,0,0,3500.0,2.0,0
1021,4.0,4.0,200.0,94.0,Rumah,2300000000.0,1,"dijual rumah siap huni di jl. semangka, jatipulo, palmerah, jakarta barat
luas tanah : 94 m2
luas bangunan : 200
lantai : 2
kamar tidur : 3
kamar mandi : 2
sertifikasi : shm
harga : 2.300.000.000, nego",Palmerah,1,0,0,3500.0,2.0,0
1022,4.0,4.0,120.0,79.0,Rumah,2600000000.0,1,"dijual rumah baru mewah di perumahan slipi jakarta barat dengan spesifikasi sebagai berikut : 
luas tanah : 79
luas bangunan : 120
kamar tidur : 3
kamar mandi : 2
dapur
ruang tamu 
mezanin di lantai 2
daya listrik : 2200 watt
hadap : timur
2 lantai
carport untuk 2 mobil
shm dan imb
selling point :
- bebas banjir.
- desain bangunan minimalis modern.
- hanya 300 m ke jalan s. parman
- sangat dekat dengan pusat kota jakarta.
- air tanah masih bagus
- akses 2 mobil dan jalan depan rumah row 9 meter.
- dekat dengan indomaret dan  hipermarket.
harga rp 2.600.000.000",Palmerah,1,0,0,3500.0,2.0,0
1023,5.0,3.0,145.0,147.0,Rumah,3700000000.0,1,"dijual rumah bebas banjir lokasi strategis siap huni di palmerah, kemanggisan, jakarta barat

sertifikat shm
luas tanah 147 m2 (7 x 21)
luas bangunan 145 m2",Palmerah,1,0,0,3500.0,2.0,0
1024,3.0,4.0,150.0,274.0,Rumah,9000000000.0,1,"rumah 2 lantai layak huni di daerah kemanggisan palmerah jakarta barat (kode nvtds0118)
shm+imb, lt.274, kt.3+1, km.2+1, hadap barat, listrik 2.200w, garasi+carport, telp 1 line, air tanah.

info:
- bangunan thn 1977 dan direnovasi thn 2019.",Palmerah,1,0,0,3500.0,2.0,0
1025,3.0,4.0,80.0,55.0,Rumah,1200000000.0,1,"dijual rumah bagus lokasi strategis dekat universitas binus, 2 lantai, luas tanah 55m2, 3kt, 2km, carport 1 mobil, listrik 2200watt, hadap selatan, sertifikat girik, lebar jalan 1 mobil. mohon sebutkan ga15133-br saat menghubungi kami.

harga dan ketersediaan properti ini bisa berubah sewaktu-waktu tanpa  pemberitahuan terlebih dahulu. harap hubungi kami untuk mendapat harga  dan informasi ketersediaan terkini.",Palmerah,1,0,0,3500.0,2.0,0
1026,3.0,4.0,100.0,63.0,Rumah,800000000.0,1,"dijual rumah 2 lantai siap huni di daerah palmerah - rawa belong, jakarta barat

bisa untuk kos-kosan atau dikontrakkan pasti laku karena lokasi sangat strategis

2 menit ke pasar bunga rawa belong
5 menit ke kampus bina nusantara (binus)
10 menit ke senayan city
10 menit ke permata hijau
10 menit ke stasiun palmerah/perempatan slipi
15 menit ke sudirman

2 lantai dengan 3 kt dan 2 km

lt: 4,5 x 14 = 63 m2

lb: 100 m2

listrik: 1300 watt

sertifikat hak milik (shm)

pemilik sudah tinggal lebih dari 15 tahun

alasan jual karena pindah kerja ke luar kota

harga: 800 juta (nego)

masuk mobil? tidak

banjir? tidak

note: rumah tidak pernah banjir ya walaupun hujan berjam-jam karena daerah palmerah termasuk dataran tinggi",Palmerah,1,0,0,3500.0,2.0,0
1027,3.0,4.0,90.0,51.0,Rumah,1400000000.0,0,"rumah bagus murah  rawabelong  jakarta barat 
luas tanah 51m
luas bangunan 90m
kamar timur 3
kamar mandi 2",Palmerah,1,0,0,3500.0,2.0,0
1028,4.0,9.0,266.0,271.0,Rumah,7900000000.0,0,"rumah dijual di slipi anggrek neli murni lokasi bagus
depan taman
luas tanah 271 m2 ( 15.4 x 17.5 )
luas bangunan 266 m2
lantai 2",Palmerah,1,0,1,3500.0,2.0,0
1029,5.0,6.0,250.0,100.0,Rumah,3950000000.0,0,"dijual rumah baru minimalis modern full furnished.

lokasi tomang, jalan 2 mobil dan bukan jalan lintas (hampir mirip cluster).

4 kamar tidur + 1 kamar pembantu

3 kamar mandi + 2 toilet + 1 kamar mandi pembantu

rooftop bisa lihat ke gedung2 sudirman dan monas

living room, kitchen, dining room, rooftop + gazebo, carport 1 mobil, game room/studio

100% full furnished - build in cabinet, wifi, tv, cctv, kompor+oven+kulkas, ac 7 unit, water heater tenaga matahari, sofa, dining table, kursi, ranjang, kasur, meja belajar dll, tinggal bawa koper.

listrik 2 meteran 5500 + 2200, torrent atas, bawah, pompa sedot, dorong.

info lengkap: https://rumahdijual.com/jakarta-barat/9232870-dijual-rumah-baru-minimalis-modern-full-furnished.html
follow us: @rumahdijual on twitter - rumahdijual.com on facebook",Palmerah,1,0,0,3500.0,2.0,0
1030,4.0,5.0,260.0,350.0,lainnya,2600000000.0,1,"id 261020.9
shm
lt 350
lb 260
4kamar tidur",Palmerah,1,0,0,3500.0,2.0,0
1031,4.0,10.0,175.0,135.0,Rumah,3800000000.0,1,"rumah tingkat 2 lantai layak huni di daerah tomang jakarta barat (kode tmg0001)
shm, lt.9x15, lb.175, kt.9, km.3, pam, hadap barat daya, torn 300l.

info:
- ada 4 kamar kos dgn harga 1,5juta/bln.",Palmerah,1,0,0,3500.0,2.0,0
1032,4.0,6.0,300.0,163.0,Rumah,2900000000.0,0,"jual cepat rumah siap huni di rawa belong palmerah. jakarta barat

lt = 163m2
lb = 300m2
2 lantai",Palmerah,1,0,0,3500.0,2.0,0
1033,6.0,6.0,700.0,1100.0,Rumah,14500000000.0,0,"dijual murah rumah mewah di komplek kijang kencana, 7br, jakarta barat

alamat : jl. anggrek rosliana, kemanggisan, palmerah, jakarta barat, 11480

luas tanah        : 1100m2",Palmerah,1,0,0,3500.0,2.0,0
1034,2.0,3.0,70.0,78.0,Rumah,1100000000.0,1,"rumah dalam komplek, 1 gate

carport +/- 15m dari rumah

bebas banjir

lokasi cocok untuk tempat tinggal pedagang tn.abang atau investasi tempat kos2an

sertifikat hak milik

dekat dengan :
- sekolah
- kantor pajak
- kantor pln
- pusat perbelanjaan tn.abang
- rumah sakit pelni
harga bisa nego untuk peminat serius.

posisi komplek depan pinggir jalan raya",Palmerah,1,0,0,3500.0,2.0,0
1035,18.0,26.0,450.0,230.0,lainnya,5250000000.0,1,"spesifikasi:
- lt 230 m2
- lb 450 m2
- shm
- kt 25",Palmerah,1,0,0,3500.0,2.0,0
1036,5.0,5.0,450.0,838.0,lainnya,12000000000.0,0,"· luas bangunan +/- 450m2
· luas tanah +/- 838 m2, lebar ke belakang
· 2 lantai
· 4 kamar tidur
· 4 kamar mandi",Palmerah,1,0,0,3500.0,2.0,0
1037,3.0,5.0,135.0,145.0,lainnya,1761000000.0,0,"kelurahan : joglo
kecamatan : kembangan
kota : jakarta barat
kode pos : 11640
luas tanah : 145",Palmerah,1,0,0,3500.0,2.0,0
1038,6.0,7.0,1000.0,436.0,lainnya,15000000000.0,1,"* * * * for sale! * * * *

"" palmerah residences ""
( one gated system )
t/b. 436/1000 || 3½ flr || shm",Palmerah,1,0,0,3500.0,2.0,0
1039,5.0,6.0,285.0,150.0,Rumah,4500000000.0,0,"dijual rumah jl. nelanpoli, palmerah, jakarta barat


- lt. 150 m2 ( 10 x 15 )
- lb. 285 m2
- 2 lantai
- 4+1 kamar tidur
- 3+1 kamar mandi
- 1 garasi
- carsport 1",Palmerah,1,0,0,3500.0,2.0,0
1040,4.0,4.0,250.0,146.0,Rumah,3800000000.0,1,"dijual rumah minimalis 2 lantai
jl bidara jatipulo palmerah jakarta barat
lt 146m2
shm
asri
akses
dekat tol tomang
dekat mall taman anggrek
dekat rs harapan kita
minat hubungi ke nomer yg tertera",Palmerah,1,0,1,3500.0,2.0,0
1041,5.0,11.0,350.0,203.0,Rumah,3900000000.0,1,"rumah tinggal 2 lantai di komplek migas 61 / 56 palmerah, jakarta barat,  shm, air sumur+ pam, lt-203 m2, lb-350 m2, listrik 3500 watt, bebas  banjir,deket kemana mana, lingkungan kampus binus, 5 menit ke pasar  slipi, 10 menit ke pasar palmerah, 15 menit ke sta gambir, 10 menit ke  sta palmerah, 15 menit ke psar tanah abang, 15 menit ke gedung dpr/mpr,  30 menit ke bandara sukarno hatta, 30 menit ke bandara halim,15 menit ke  rs harapan kita , rs dharmais, 15 menit ke campus  trisakti,tarumanegara, 10 menit bke mall taman anggrek, central park,  mall citra land, dikelilingi jalur bus way, mudah dijangkau dari mana  mana,cocok untuk kost kostan atau tempat tingga, keamanan security  komplek, jalan lingkungan lebar 5 m ( jalan buntu nyaman utk tinggal).  dijual secara cash.",Palmerah,1,0,1,3500.0,2.0,0
1042,2.0,2.0,179.0,174.0,Rumah,2087000000.0,1,hendak dijual dengan cara lelang rumah di jl semangka palmerah lt/lb: 174/179m2 harga limit: rp 2.087m shm,Palmerah,1,0,0,3500.0,2.0,0
1043,5.0,4.0,200.0,145.0,Rumah,2500000000.0,1,"dijual cepat, rumah lama shm luas tanah 145m2, luas bangunan 200m2, di tengah kota hanya : 650 meter ke busway tomang mandala 800 meter ke taman anggrek 1 km ke rumah sakit tarakan 1.5 km ke stasiun tn abang 2.5 km ke halte busway harmoni 3 km ke grand indonesia jalan depan rumah (2 mobil) bukan jalan lintas, jadi kendaraan yang lewat depan rumah hanya kendaraan yg tinggal di jalan tersebut. bangunan lama, kalau mau tinggal perlu sedikit renovasi dan pembersihan. 2 lantai, 3 kamar tidur, 4 kamar mandi/toilet, 1 carport. lantai atas plong, bisa untuk kantor atau disewakan. air pam dan listrik 2200 va. aman dan setiap malam jalan diportal. bangunan tinggi dari depan jalan, dan jalan depan sudah bebas banjir. jalan tomang sudah ganjil genap, jadi tidak terlalu macet. banyak jalur alternatif, bisa dari roxy, tn abang atau slipi. dijual cepat, dijamin harga bagus dibanding rumah yg lagi dijual didaerah sekitar. sekarang ini masih ada keluarga yang tinggal dirumah ini, jadi bisa lihat kapan saja. lokasi di jalan rasamala",Palmerah,1,0,1,3500.0,2.0,0
1044,34.0,34.0,600.0,870.0,lainnya,22000000000.0,1,"dijual cepat kost daerah premium palmerah utara, jakarta barat
lokasi strategis dekat stasiun palmerah
parkir luas bisa tambah bangunan lagi
meteran listrik masing masing kamar.
bangunan 4 lantai
luas tanah 870 m2
luas bangunan 600 m2
kamar tidur 33
kamar mandi 33 ( kamar mandi dalam ac /water heater )
daya listrik 10.000watt
carport 12 mobil
sertifikat shm- sertifikat hak milik
lebar jalan 4 mobil
harga rp 22 m ( nego )",Palmerah,1,0,0,3500.0,2.0,0
1045,3.0,4.0,119.0,109.0,Rumah,2400000000.0,0,"rumah tua dijual
palmerah, jakarta barat 

luas tanah 119 m2
luas bangunan 109 m2",Palmerah,1,0,0,3500.0,2.0,0
1046,4.0,5.0,260.0,350.0,lainnya,2600000000.0,1,"palmerah jakarta barat
jl langgar
id19820.6
shm
lt 350",Palmerah,1,0,0,3500.0,2.0,0
1048,7.0,7.0,690.0,368.0,lainnya,16000000000.0,1,"elite luxury mansion/home di jl. madrasah keb. lama rawabelong jakarta barat
lt. = 368 m2
lb. = 690 m2
shm
listrik. 11.000",Palmerah,1,0,0,3500.0,2.0,0
1049,4.0,5.0,137.0,130.0,lainnya,2950000000.0,1,"kondisi baru, 2 lantai, luas tanah 130m2, sertifikat hgb - hak guna bangun, 4kt, 3km, listrik 2200 watt, lebar jalan 2 mobil. mohon sebutkan ga8431-br saat menghubungi kami.",Palmerah,1,0,0,3500.0,2.0,0
1050,10.0,10.0,1.0,400.0,lainnya,9500000000.0,1,"dijual kontrakan exclusive
9 pintu + 4 kios
bangunan baru
luas tanah : 400 m2
shm
jalan lebar dilalui mobil 2 arah
bebas banjir
9.5m (nego)",Palmerah,1,0,0,3500.0,2.0,0
1051,20.0,20.0,320.0,162.0,Rumah,3700000000.0,1,"jual rumah kos palmerah
lt162 lb320
kamar kos 19 unit km19
lantai 2,5
shm",Palmerah,1,0,0,3500.0,2.0,0
1052,3.0,4.0,111.0,71.0,Rumah,2500000000.0,1,"dijual rumah brand new di tomang, palmerah, jakarta barat
lt 71,5 m ²
lb 111 m ²
kt 3
km 2
2.200 watt
2 1/4 lantai
hgb 2021
5,5 x 13 m",Palmerah,1,0,0,3500.0,2.0,0
1053,3.0,4.0,90.0,51.0,Rumah,1400000000.0,1,"rumah bagus murah rawabelong jakarta barat
luas tanah 51m
luas bangunan 90m
kamar timur 3
kamar mandi 2
surat shm
hrg 1.4m
carport1
jln brp mobil 2
lingkungan bagus
tdk banjir
09
anda ingin memiliki hunian rumah tinggal at investasi property wilayah jabotabek sekitarnya?
dg senang hati saya membantu.",Palmerah,1,0,0,3500.0,2.0,0
1054,4.0,7.0,425.0,811.0,lainnya,24500000000.0,1,"dijual cepat!!! belakang rs pelni, dekat akses toll, harga nego, kondisi bagus, 1 lantai, luas tanah 811m2, sertifikat shm - sertifikat hak milik, 6kt, 3km, listrik 4400 watt, lebar jalan 2 mobil. mohon sebutkan ga0929-cs saat menghubungi kami.",Palmerah,1,0,0,3500.0,1.0,0
1055,4.0,6.0,200.0,235.0,lainnya,6750000000.0,1,"palmerah jakarta barat
id 140121.6
shm
lt 235
lb 200",Palmerah,1,0,0,3500.0,1.0,0
1056,72.0,72.0,560.0,560.0,Rumah,15000000000.0,0,"lokasi sangat strategis, di jalan kh syahdan kemanggisan palmerah jakarta barat, dan aksesnya yang sangat dekat jalan raya, dekat kawasan bisnis, dekat pusat perbelanjaan, dekat stasiun, dekat rumah sakit, dekat tempat ibadah, disitu kawasan bebas banjir.

fasilitas:
- internet wifi",Palmerah,1,0,0,3500.0,1.0,0
1057,4.0,6.0,300.0,164.0,Rumah,4250000000.0,0,"#r1032
dijual rumah 2 lantai, lokasi bebas banjir.
lokasi dekat dengan mall taman anggrek, mall central park, mall citraland.
lokasi juga dekat dengan tol jakarta - tangerang.
lokasi dekat dengan kampus ukrida, esa unggul, bina nusantara, trisakti dan untar.",Palmerah,1,0,1,3500.0,1.0,0
1058,6.0,5.0,1000.0,436.0,Rumah,17000000000.0,1,"dijual 1 unit rumah
palmerah residence
lt 436
lb 1000
shm",Palmerah,1,0,0,3500.0,1.0,0
