,kamar_mandi,kamar,lb,lt,tipe_property,price,sertifikat,deskripsi,lokasi,ada_garasi,pool,taman,electricity,floors_total,gym
1082,3,3,153.0,153.0,lainnya,4500000000,1,"['dekat sekolah penabur, dekat mal kelapa gading, dekat taman.']",Kelapa Gading,1,0,1,0.0,2.0,0
1083,1,3,100.0,120.0,Rumah,4850000000,1,"['dijual cepat rumah di pondok indah dibawah harga pasar', 'jl. alam segar, pd. pinang, kec. kby. lama, kota jakarta selatan, daerah khusus ibukota jakarta 12310', none, 'lt : 120m2', 'lb : 100m2', 'kt : 3', 'km : 1', '1 lantai', 'shm', 'pam', 'listrik 2200', 'line telfon ..internet first media', 'jalanan besar bisa 2 mobil', 'harga masih bisa nego', 'lokasi dibelakang pim 2', 'ke pim jalan kaki 5-10 menit', 'segera hadir pim 3 lokasi dekat sekali dengan rumah', 'bebas banjir yang paling penting', 'lingkungan nyaman aman', 'harga jual 4.85m nego', '#vs7821#']",Kebayoran Lama,1,0,0,2200,1.0,0
1084,5,4,230.0,165.0,Rumah,3350000000,1,"['jual rumah sunter', 'uk. 11x15m, 3lantai', '3+1 kmr tidur, 5 kmr mandi', 'sertifikat hak milik, hadap selatan', 'harga 3,35 m', 'no sms, pls call only if you serious, tx']",Tanjung Priok,0,0,0,0.0,3.0,0
1085,3,3,215.0,219.0,Rumah,5000000000,1,"['jual rumah di sunter', 'uk. 10x22m, 2 lantai', '3 kt, 3 km', 'sertifikat hak milik, hadap barat-utara', 'harga 5 m', 'jangan sms,tlpon aja, thx ya']",Tanjung Priok,0,0,0,0.0,2.0,0
1086,2,3,150.0,84.0,lainnya,2000000000,1,"['spesifikasi  =', none, 'luas tanah = 6 x 14', none, '1,5 lantai ', '3 kamar tidur', '2 kamar mandi', none, 'listrik 2,200 watt', none, 'ac 2 unit', none, 'shm', none, 'harga murah ', none, 'harga 2 m']",Tanjung Priok,1,0,0,2200,1.0,0
1087,3,4,180.0,120.0,Rumah,4500000000,1,"['frans cen-rumah  puri mansion.cluster..jakarta barat', 'lt.8x15 m2 / 2  lt', 'shm..4+1kt', 'dptkan segera...segera jual cepat', 'hg  4.5 milyar nego sampe deal dg pemilik', none, 'hub; frans cen ', 'agen fran ruiz taman ratu', none, 'titip jual-sewa properti anda !!', 'percayakan kepada saya - frans cen lagi..frans cen lagi']",Kebon Jeruk,1,0,1,0.0,2.0,0
1088,2,2,70.0,40.0,lainnya,1100000000,0,"['lt. 4x10 (40)', 'lb. 70', 'kt. 2', 'km. 2', 'shm', 'imb baru,', 'surat2 lengkap', none, none, 'harga rp. 1.1m', none, none, 'jn,jn,an', 'hos5103798']",Pademangan,0,0,0,0.0,,0
1090,3,3,400.0,278.0,Rumah,6500000000,1,['property ini terletak di komplek deplu cendrawasih fatmawati raya (dekat haji nawi) jakarta selatan. akses dekat stasiun mrt haji nawi. property cukup terawat dan siap huni. bangunan hadap timur dan jalan depan rumah tidak swmpit. harga juga lumayan menarik sudah turun harga dari 8m ke 6.5m saat ini. lokasi sangat tenang dan aman karena akses masuk dijaga oleh satpam.'],Pasar Minggu,1,0,0,0.0,2.0,0
1091,1,2,45.0,91.0,Rumah,900000000,1,"['vine property ', none, 'for sale!!', 'rumah ready stock / indent di jagakarsa jakarta selatan. ', none, 'spesifikasi :', 'luas tanah 91 m²', 'luas bangunan 45 m²', 'kamar tidur 2', 'kamar mandi 1', 'carport', 'shm imb pbb aman dan clear ', none, 'harga 900jt nego', '(nego transparant dengan owner) ', none, 'selling point :', '- akses 1 mobil', '- keamanan 24 jam', '- bebas banjir', '- dekat pintu toll', '- dekat stasiun krl', '- dekat tempat ibadah, pendidikan, kesehatan dan perbelanjaan ', none, 'sistem pembayaran : cash / kpr ', '(kpr dibantu sampai selesai) ', none, 'for more info / survey : farah maulina', 'whatsapp fast response ', none, 'vine property agent']",Pasar Minggu,1,0,0,0.0,1.0,0
1092,3,3,69.0,88.0,Ruko,868000000,1,"['setelah sukses dg projek"" cendana homes dan cendana peak kini', none, '       lippo krwci meluncurkn kembali cluster baru.*cendana parc* yg berada di kawasan yg sdh lengkap dan hidup ', none, 'hanya ', '15 menit dari supermall krwaci.', '15 menit dr rs. siloam', '15 menit universitas pelita harapan', '15menit max boxx', '15 menit ke akses tol jkt merak.', '35 menit k bandara soetta', '35 menit k jkt', none, 'estimasi type dan harga ', none, 'type 1 harga mulai 675jt excl ppn 10%', 'lt 60/ lb 55', '2 kamar tidur', '2 kamar mandi', '2 lantai', none, 'type 2 harga mulai 868jt excl ppn 10%', 'lt 88/ lb 69', '3 kamar tidur', '3 kamar mandi', '2 lantai', none, 'type 3 harga mulai 1,058m excl ppn 10%', 'lt 97 /lb 82', '3 kamar tidur', '3 kamar mandi', '2 lantai', none, 'tersedia jg ruko di jln boulevard dg hrg terjangkau', none, '   ayoo segera ambil kesempatan emas ini dg hnya membayar nup 5jt saja (full refund) dan10jt ( no refund tp psti dpt unit) dan ini bsa mengurangi dp dan hrg jual.', none, '    progres pembangunan cendana parc sdg berjalan.', none, '    khusus utk 10 org pembeli pertama yg sdh byr nup akn qt utamakn utk proses pemilihan unit scptnya.', none, 'ayoo ambil kesempatan ini segera. ', 'info lbh lanjut dan survey', ' sudana rijaya']",Kembangan,1,0,0,0.0,2.0,0
1095,2,3,90.0,102.0,Rumah,1600000000,1,"['deskripsi', 'spesifikasi :', '* luas tanah 102 m2', '* luas bangunan 90 m2', '* kamar tidur 3', '* kamar mandi 2', '* 1 lantai', '* listrik 2200 watt', '* air jetpam', '* shm dan imb', '* hadap timur', '* keamanan 24jam', '* kondisi bangunan bagus dan siap huni', '* lingkungan aman dan nyaman', none, 'akses dekat :', '* sekolahan', '* rumah sakit', '* tempat ibadah', '* pasar', '* pusat keramaian', '* pusat kuliner', '* tol , dll', none, 'harga rp 1.600.000.000,- negoooo', '-tom-']",Duren Sawit,0,0,0,2200,1.0,0
1098,2,3,100.0,73.0,lainnya,1300000000,1,"['rmh 2 lantai di petukangan utara', none, '* kmr tdr 3', '* kmr mandi 2', '* carport/garasi', '* luas tanah 72m2', '* shm+imb+pbb', '* harga 1,3m nego', '* akses jln mobil']",Kebayoran Lama,1,0,0,0.0,2.0,0
1101,3,4,180.0,130.0,Rumah,4000000000,1,"['dijual rumah dalam cluster di pejaten barat jakarta selatan', none, 'harga rp. 4m nego', ' ', 'luas tanah 130 m2', 'luas bangunan 180 m2', '2 lantai', 'kamar tidur 4', 'kamar mandi 3', 'garasi 1', 'carport 1', 'shm + imb', 'listrik 3300w', 'jalan 2 mobil', none, 'hubungi :', 'jimmy ong ', 'b4175', 'met point : family mart', none, 'nb.', '* hanya melayani pembeli langsung, tidak terima mediator/calo/agent', '* bisa titip jual / sewa pada kami', none, 'kami juga punya stok lain dengan harga dan luas yang berbeda']",Pasar Minggu,1,0,0,3300,2.0,0
1102,1,3,100.0,70.0,Rumah,430000000,1,"['bismillah... ', 'dijual rumah 2 lantai dekat pasar portal bojong. ', 'spek:', '- lt 70 m²', '- lb 100 m²', '- kt 3', '- km 1', '- listrik 1300 w', '- air pam ', '- lantai atas sdh di cor,terdapat 1 kt dan ruang untuk jemur pakaian. ', none, 'akses:', '√ selangakah ke pasar portal bojong', '√ 5 mnt ke stasiun bojong indah', '√ 5 mnt ke kantor kelurahan rw buaya', '√ 10 mnt ke kantor kecamatan cengkareng', '√ 15 mnt ke rs cengkareng', '√ 15 mnt ke lippo mal puri.', 'lokasi sangat ramai, rumah cocok untuk dibuat kontrakan atau tempat tinggal pribadi. di lewati jalur angkot jaklingko (kl deres - kb jeruk).', 'bagi yg anda yg berminat harga msh bs nego setelah cocok. ', 'fast respon hub via tlp/wa.']",Cengkareng,0,0,0,1300,2.0,0
1103,1,2,36.0,40.0,Rumah,165000000,1,"['rumah murah dekat kemana mana', 'lokasi pasir putih sawangan depok', 'cash only tidak kpr', 'unit ready stok', 'legalitas shm']",Cilandak,0,0,0,0.0,1.0,0
1105,3,6,155.0,81.0,Rumah,2300000000,1,"['rumah siap huni duri kepa ', none, none, '- lt 6,3 x 13 m', '- lb 155 (21/2 lantai)', '- kt 5+1', '- km 3 include water heater', '- shm', none, 'harga : rp. 2.300.000.000', none, none, 'tlt, tlt, ynt', 'hos7810362']",Kebon Jeruk,0,0,0,0.0,,0
1106,2,3,130.0,90.0,Rumah,1600000000,1,"['jual rumah di kelapa gading (gading griya)', 'uk. 6x15m 2 lantai', '3 kmr tidur, 2 kmr mandi', 'sertifikat hak milik', 'harga 1,6 m', 'no sms, pls call only if you serious, tx']",Kelapa Gading,0,0,0,0.0,2.0,0
1109,3,3,120.0,60.0,Rumah,1100000000,1,"['di jual perumahan cluster termurah ', 'siap huni di kebagusan ', 'jakarta selatan. ', none, '• luas tanah. 60 mtr', '• lb. 100.mtr', '• shm + imb', '• kmr tidur    : 3', '• kmr mandi : 3', '• listrik 2.200 watt', none, '                                fasiilitas', none, '• kmr utama dilantai atas', '• master bed room ', '•  balkon  & ruangan untuk jemur pakaian. ', '• carport : 1 mobil', none, '• akses jalan 1 mobil ', '• sangat dekat menuju akses utama jalan dua mobil', '• lingkungan aman,nyaman ', '• bebas dari banjir', '• dekat menuju kawasan bissnis', '• dekat dengan tol. tb simatupang', '• dekat dengan ragunan', none, 'akses mudah, cepat & terjangkau menuju ampera,cilandak']",Pasar Minggu,1,0,0,2200,2.0,0
1110,1,2,30.0,75.0,lainnya,325000000,1,"['- hanya 25 menit dari istana cipanas', '- lokasi 1035 mdpl dikelilingi kebun the ptpn viii puncak cianjur', '- udara sangat fresh dan masih diselimuti dengan kabut', '- smart home integrated system', '- memiliki camping ground pribadi', '- investasi yang menguntungkan ', '- bisa dijadikan condovilla dengan garansi sewa tahun pertama dan tahun berikutnya bisa dikelola oleh rental manajemen (ketentuan berlaku)sistem rental managemen condo villa', none, none, '1. beli unit di the wassanaar villa', 'bisa dipake sendiri bisa dijadikan condovilla dengan garansi sewa tahun pertama sebesar rp.36 juta yang akan diberikan diakhir perjanjian', none, '2. bagi pemilik unit di the wassenaar village ditahun ke-2 bisa menitipkan rental nya ke rental managemen dengan bagi hasil 70:30 dari hasil rentalnya.', '70% buat pemilik unit', '30% utk rental manajemen', none, '3. bagi hasil antara pemilik dan pengelola akan diberikan diakhir tahun perjanjian', none, '4. bagi unit yang di titip pengelolaan sewa ke rental managemen maka akan mendapat fasilitas ', '1. full furnised standar hotel', '2. free biaya ipl', '3. free stay 24 point', '4. free waterheater', none, '5. promo harga 5 unit pertama', '     harga promo rp.325juta', '     cash bertahap dp50% dan.    sisanya dibagi 6 bulan.', none, '6. bagi anda yg mendapatkn harga promo tidak mendapatkan furnised', none, 'segera hubungi kami ', none, 'muhamad noer', 'marketing spv']",Tanjung Priok,1,0,0,0.0,1.0,0
1111,3,5,120.0,115.0,Rumah,1050000000,1,"['dijual rumah keluarga, 2 lantai lokasi di cibubur jakarta timur', none, 'jalan masuk mobil', 'rumah menghadap barat', 'kamar tidur 5', 'kamar mandi 3', 'bebas banjir', none, 'lingkungan rumah nyaman, aman, warga ramah, air sumur sangat bagus layak dikonsumsi, jet pump', none, 'sertifikat shm', none, 'lokasi sangat strategis, dekat toll jagorawi, jorr, pusat perbelanjaan / pasar tradisonal, sekolah, sarana kesehatan, tempat ibadah', none, none, 'minat serius harap hubungi telp / wa, tidak melayani sms or chat olx', none, none, 'please be smart buyer !!!']",Ciracas,0,0,0,0.0,2.0,0
1112,6,6,180.0,243.0,lainnya,700000000,0,"['*dijual kontrakan 6 pintu di bekasi*', none, '- luas tanah 243 m', '- luas bangunan 180', '- hadap timur dan utara', '- pompa & token listrik masing2 pintu', '- masuk mobil', '- carport bisa utk 2 mobil', '- fasilitas kesehatan terdekat :rs ananda', '- daerah pemukiman padat penduduk dan karyawan pabrik', '- *sertifikat hak milik (shm)*', none, '*harga : 700 juta (nego)*', none, 'alamat lengkap :', none, 'jalan warung ayu rt 3 rw 3 nomor 3 kebalen, babelan, bekasi']",Pancoran,1,0,0,2,,0
1113,1,2,59.0,60.0,Rumah,850000000,1,"['dijual rumah luas 60 meter akses jalan masuk mobil lokasi di grogol ', 'dijual rumah tidak ada garasi mobil', 'dijual rumah sangat strategis', '* dekat ke akses mall citraland', '* dekat ke transjakarta', '* dekat ke universitas', '   trisakti', '   taruma nagara', 'dijual rumah surat ajb akte jual beli ( tidak bisa kpr  )', 'dijual rumah harga 850 juta ', 'dijual rumah tanpa perantara dan tanpa agent', 'hubungi saya hanya khusus langsung pembeli saja dan anda ada keseriusan untuk survey janjian cod saja di lokasi karena saya hanya khusus responnya janjian cod saja di lokasi saja ( kabarkan 1 hari sebelumnya untuk survey  )', 'maaf minta alamat lengkap atau alamat pastinya saya tidak bisa berikan )']",Grogol Petamburan,1,0,0,0.0,1.0,0
1115,2,4,130.0,75.0,Rumah,1550000000,1,"['dijual rumah kelapa gading bcs. ', 'belakang komplek gading kusuma. ', '(ke mall mkg 5 menit)', 'fasilitas dekat lrt ', 'hadap : tenggara', 'luas tanah : 75m', 'luas bangunan : 130m', 'kamar tidur : 4', 'kamar mandi : 2', 'lantai : 2 lantai', 'listrik : 1300', 'air : pam', 'certifikat : shm', 'air pam', 'harga : 1.550 nego', '(ev)']",Kelapa Gading,0,0,0,1300,2.0,0
1117,6,9,900.0,900.0,lainnya,10000000000,1,"['terpasang ac 12 unit,', 'carpark 2 mobil', 'fasilitas lengkap', 'lingkungan aman']",Pesanggrahan,0,0,0,0.0,2.0,0
1118,3,4,140.0,90.0,Apartemen,2900000000,1,"['kode listingan : rj3259at21\t', '( mohon sebutkan kode listing atau capture iklannya)\t', ' ', 'luas tanah                          \t: 90 m² / 6x15', 'luas bangunan                  \t: 140 m² ( 2 lantai )', 'kamar tidur\t: 4', 'kamar mandi                      \t: 3', 'sertifikat\t: shm', ' ', 'jarang ada yang jual dan lokasi langka\t', 'akses tanah dekat dengan pintu masuk dan keluar tol\t', 'sertifikat dan surat lain nya lengkap\t', ' ', 'andre tjhia,  andre tjhia,  andre tjhia \t', '* siap membantu anda *\t', ' ', 'hub. andre tjhia (nego pemilik)']",Cengkareng,0,0,0,0.0,2.0,0
1119,1,3,90.0,100.0,lainnya,350000000,1,"['dijual rmh lt 140m. kamar tidur 2 /3 akses mobil posisi hook. carport, teras depan halaman. kios kecil 2 buah bisa buat usaha.  lok bojong gede. legalitas shm. jual 350jt']",Tebet,1,0,0,0.0,1.0,0
1120,1,2,36.0,84.0,Rumah,330000000,1,"['perumahan grand tsm berlokasi diwilayah tajurhalang bogor.', 'tersedia 2 tipe bangunan dengan luas tanah yang variatif mulai dari tipe 36/84, 45/84,  harga mulai dari 300 juta-an, cicilan 2,6 jutaan,', 'miliki segera !! ', none, 'perumahan taman semesta mas', 'rumah tipe 36/84', '300 juta-an ', none, 'dp 0%', 'free kpr', 'free shm', 'free biaya surat (bn,ajb,bphtb) ', none, 'cukup bayar 2 juta sampai terima kunci', 'hunian nyaman dan bernilai investasi tinggi, ', none, 'berlokasi diwilayah tajurhalang dengan infrastruktur yang berkembang pesat', 'dikelilingi akses yang segera terintegrasi dengan jalan raya tegar beriman ', none, 'perumahan (tsm) tajurhalang', 'keunggulan lokasi :', 'hanya 15 menit ke stasiun citayam', 'hanya 15 menit ke stasiun bojonggede', 'hanya 15 menit ke pemda kab bogor ', 'hanya 20 menit ke jalan raya cibinong pemda kab bogor', 'hanya 5 menit ke kantor desa ', 'hanya 20 menit ke mall cibinong city mall (ccm)', 'hanya 20 menit ke stadion pakansari', 'hanya 25 menit ke tol sentul ', 'hanya 15 menit ke rs citama ', 'hanya 15 menit ke rs harapan sehati ', 'hanya 15 menit ke pasar bojong gede ', 'hanya 5 menit ke sdn,smp,smk ', none, 'segera kunjungi']",Pasar Minggu,0,0,1,0.0,1.0,0
1121,5,5,300.0,140.0,Rumah,3850000000,1,"['jual cepat rumah siap huni dalam komplek siaga bappenas', '- rs siaga 1 menit', '- sekolah al azhar 2 menit', '- mall pejaten village 5 menit', '- tol tb. simatupang 10 menit', '- tol pancoran 10 menit', '- halte busway buncit indah 2 menit', '- alfamidi / indomaret 1 menit', none, 'komplek aman dan nyaman, portal masuk ada security.', none, 'nego langsung dengan pemilik']",Pasar Minggu,1,0,0,0.0,3.0,0
1122,3,5,100.0,90.0,lainnya,1900000000,1,"['selling point :', '+ dekat stasiun lrt ciracas', '+ dekat terminal kampung rambutan', '+ dekat halte busway tanah merdeka', '+ dekat pasar ciracas, minimarket', '+ akses tol jorr dan jagorawi', '+ dekat taman mini indonesia indah', '+ dekat perkantoran tb simatupang', '+ dekat rs pasar rebo, harapan bunda', '+ bonus kanopi plus kichen set', none, 'fasilitas :', '+ kolam renang', '+ fitness center', '+ aula bersama', '+ banyak taman hijau', '+ playground', '+ keamanan 24 jam', '+ cctv 24 jam', '+ kartu akses penghuni', '+ kabel bawah tanah', none, 'spesifikasi :', '+ luas tanah 90', '+ luas bangunan 100', '+ kamar tidur 5', '+ kamar mandi 3', '+ carport 1 mobil ', '+ legalitas shm+imb ', '+ listrik 2200 watt', '+ air pam+jetpump', none, 'cara pembayaran :', '+ cash keras', '+ kpr via bank', '+ harga 1,9 m nego', none, 'hans us propertindo : buy + sale']",Ciracas,1,1,1,2200,2.0,0
1123,2,2,200.0,879.0,lainnya,1350000000,1,['pajak lengkap milik sendiri tanpa perantara  lokasi strategis depan jalan buyer serius bisa langsung cek lokasi alamat desa gadingsari kec. sanden kab. bantul yogyakarta harga nego sampai deal.'],Tanjung Priok,0,0,0,0.0,,0
1124,2,3,80.0,186.0,Rumah,1000000000,1,"['bmr property', 'spesialis kpr rumah bebas dp 0%', 'rumah ready siap huni', 'pemesanan cukup booking fee', '4 juta all in', 'all in sampai terima kunci , free biaya biaya', none, 'harga sudah termasuk :', '- biaya kpr, bphtb', '- biaya notaris', '- biaya sertifikat shm', '- biaya balik nama', '- biaya pajak & pbb', '- biaya akta jual beli', '- biaya asuransi jiwa', none, 'lokasi : jl cepit jatimulya cilodong depok']",Cakung,1,0,0,0.0,1.0,0
1126,2,3,92.0,184.0,Rumah,7000000000,1,"['jual rumah di sunter agung', 'uk 184m 1lantai', '3 kmr tidur, 2 kmr mandi', 'sertifikat hak milik, hoek', 'harga 7 m', 'no sms, pls call only if you serious,tx']",Tanjung Priok,0,0,0,0.0,1.0,0
1127,2,3,120.0,136.0,Rumah,2500000000,1,"['dijual cepat, rumah 1½ lantai harga b.u.', 'puspa gading, kelapa gading. kondisi bagus siap huni.', none, 'spesifikasi :', 'lt : 136 m² (8x17m)', 'lb : +/- 120 m²', 'kt : 3', 'km : 2', 'listrik 4.400 watt,', 'air pdam,', 'lantai atas : kamar art & jemur baju,', 'posisi hadap taman,', 'shm.', none, 'harga : *rp. 2,5 m* (nego sampai jadi)', none, 'silakan ditanya-tanya terlebih dahulu, jika nanti cocok boleh survei ke lokasi supaya lebih mantap. fendy siap membantu anda untuk memiliki rumah ini.', none, 'id : cony']",Kelapa Gading,1,0,1,4400,1.0,0
1128,1,2,63.0,55.0,Rumah,1300000000,1,"['di jual 2 rumah,', none, '1. rumah kawasan perumahan harapan kita luas tanah 112, luas bangunan 150 buka harga 1,5m nego, lokasi strategis deket rs siloam tangerang, tol jakarta merak', none, 'fasilitas:', '1. kamar tidur 3', '2. kamar mandi 2', '3. dapur', '4. jet pam & pam', '5. listrik 2.200', '6. first media', '7. carport', none, '2. di jual rumah siap huni lokasi strategis deket dg tol kebon jeruk, rs siloam kebon jeruk harga 1.3m nego', none, 'fasilitas:', '1. carport', '2. kamar tidur 2', '3. kamar mandi 1', '4. dapur', '5. pam & jet pam', '6. listrik 2.200', none, '3. di jual tanah berlokasi binong luas tanah 2.500m2 buka harga 6jt/meter nego', none, 'note: kedua rumah sudah sertifikat kecuali tanah daerah binong masih giric, boleh tanya2 terlebih dahulu silahkan chat wa/di olx terimakasih']",Kebon Jeruk,1,0,0,2200,1.0,0
1130,4,4,118.0,140.0,Rumah,2100000000,1,"['water terrace merupakan cluster dengan nuansa hijau dan memiliki lingkungan yang tenang. kesan mewah dan eksklusif pun langsung anda rasakan saat berada di area cluster water terrace.', none, 'rumah"" di cluster ini di tawarkan dengan konsep modern dengan desain ""secondary skin"" menggunakan sistem framing untuk menjaga pivacy penghuninya.', none, 'tak hanya memiliki 2 lantai dengan 4 kamar tidur yang luas, rumah ini juga di lengkapi dengan carpot bercanopy dan smart home system (akses cctv & security doorlock dari jarak jauh).', none, 'hadirnya kolam renang di cluster ini juga menjadi poin plus tersendiri, sehingga dapat dinikmati dan menjadi hiburan untuk penghuni cluster seperti rekreasi dan aktifitas olah raga.', none, 'dikembangkan oleh pengembang terpercaya sinarmas land limited, hunian siap huni full furnished dengan konsep modern desain ""secondary skin"" yang menggunakan sistem farming untuk menjaga privasi penghuninya.', none, 'keunggulan water terrace:', none, '*dikembangkan oleh developer terpercaya sinar mas land', '*berada di kawasan kota mandiri grand wisata seluas 7ha, 1ha yang telah menjadi township terbesar di kawasan dengan fasilitas terlengkap', '*lokasi strategis, dekat exit tol tambun/mustikajaya, dekat stasiun lrt bekasi timur', '*dekat sekolah al azhar, ipeka, notredam', '*6 menit menuju go wet waterpark', none, 'cocok untuk kaum muda dan generasi milenial yang sangat dinamis. tunggu apa lagi?', none, 'info unit:', none, 'type 118', 'luas tanah 140', 'luas bangunan 118', '4 kamar tidur', '4 kamar mandi', 'ruang tamu', 'ruang keluarga', 'area dapur', 'carpot', 'taman', none, 'cara bayar:', none, 'cash keras', 'cash bertahap', 'kpr', none, 'info lengkap hubungi kami', none, 'lamhot pardede']",Pademangan,1,1,1,0.0,,0
1131,3,4,600.0,600.0,Rumah,13500000000,1,"['id 210121.1', none, none, 'cempakah putih barat xxvi jakarta pusat', none, 'sertifikat shm', none, 'lt 600', none, 'lb 600', none, '• bebas banjir', none, '•akses jalan rumah di pinggir jalan besar', none, '•bangunan tahun 2000', none, '•renovasi terakhir thn 2014', none, '• bangunan 2 lantai', none, '• back power genset', none, '• harga jual: 13.5m']",Cempaka Putih,0,0,0,0.0,2.0,0
1132,1,2,70.0,100.0,Rumah,825000000,1,"['rumah 1 lantai ready siap huni didepok', none, 'cash / kpr bank tanpa dp 100%', none, 'nindia residence', none, 'type 70/101', none, '2 kamar tidur', none, '1 kamar mandi', none, 'harga 825 all in', none, 'lokasi : jl.kalimulya depok ', none, 'hanya 3 menit kealun2 kota depok & 10menit stasiun ka depok lama', none, 'tanpa dp', none, 'cukup bayar booking fee 4 juta all in saja,sampai akad credit & serah terima kunci rumah tidak ada tambahan biaya2 apa pun lagi.', none, 'bebas semua biaya :', none, '- free biaya kpr', none, '- free biaya notaris', none, '- free biaya sertifikat (shm)', none, '- free biaya balik nama', none, '- free biaya pajak & pbb', none, '- free biaya akta jual beli', none, '- free biaya asuransi jiwa', none, '- free biaya asuransi kebakaran']",Duren Sawit,1,0,0,0.0,1.0,0
1133,4,3,275.0,100.0,Rumah,5500000000,1,"['rumah baru cluster radio dalam kebayoran baru', none, 'secured 1 gate system', 'corner unit', 'flood free', 'common bbq area', 'guest parking', none, 'lt / lb : 100 / 275', 'price : 5,500,000,000 (nego)', none, '3 bedroom', '1 home theater / study / multi-purpose room', '3 bathroom', none, '1+1 service bedroom & toilet', '2 car ports', none, 'shm', none, 'semi - furnished:', '6 a/c included', 'full furnished kitchen set', 'main bedroom custom wooden fittings']",Kebayoran Baru,0,0,0,0.0,2.0,0
1134,2,3,109.0,109.0,lainnya,2000000000,1,"['tanah ada bangunannya.', '- lt : 109 m2, lb : 109 m2. ', '- sertifikat sudah shm. ', '- minat langsung dengan owner', none, 'lokasi strategis dekat perkantoran bidakara, akses mudah di jangkau, bisa masuk dari kuningan ( indorama, granadi) casablanca (palbatu) , supomo ( jl. catur, pasar pedok, keuangan, apotik safari, jl. merpati), gatot subroto ( samping medistra, bidakara).']",Tebet,0,0,0,0.0,1.0,0
1135,1,2,36.0,60.0,Rumah,330000000,1,"['bismillah', none, 'zaman selalu berubah kebutuhan manusiapun berubah kebutuhan akan pemenuhan akan teknologi,menjadi salah satu faktor penting dalam berusaha dan beraktifitas', none, 'karena faktor inilah yg menjadi consern pt saqeena tri arya satya membuat suatu kawasan yg merepresentasikan kebutuhan akan hal tersebut', none, 'kami persembahkan veda', 'adalah cluster dengan mengusung tema smart & green village..', none, 'dibuat sesuai kebutuhan generasi kekinian dengan fasilitas antara lain', ' fasilitas internet 24 jam didalam dan diluar rumah', 'area co working space', 'taman konsep theater juga area hydroponic menjadikan veda sebagai cluster yg kekinian', none, 'berada di area sejuk dan asri kota bogor', 'dengan lokasi yg sangat strategis', 'mudah ditempuh bagi anda yg menggunakan akses tol/bus bandara soeta', 'tol borr ', 'bahkan akses statsiun...', none, 'berlokasi terdekat dr jalur tembus laladon ipb,anda bs menikmatifasilitas2 pendukung', none, 'area arah dramaga atau bogor kota seperti ', none, 'rumah sakit', 'mall', 'pasar tradisional', 'sekolah it', 'mc d', 'pizza hut dll', none, 'veda membuat aktifitas keseharian anda semakin mudah...', none, 'veda smart & green vilage']",Duren Sawit,1,0,1,0.0,1.0,0
1136,3,3,250.0,130.0,Rumah,3900000000,1,"['lokasi strategis ,lokasi aman, jalanan bisa 2 mobil, dekat dengan rumah sakit dan tempat jual makanan dan supermarket serta mall. kalo harga masih bisa dinego .lihat , datang, nego sama saya pemilik lansung.']",Tanjung Priok,1,0,0,0.0,3.0,0
1137,2,2,90.0,120.0,Rumah,1975000000,0,"['dijual rumah di jakarta garden city', none, 'cluster south thames', 'luas tanah 120 m2', 'luas bangunan 90 m2', 'listrik 2,200 va', 'air pam', 'ada 2 unit', 'unit hook 2,1 milyar', 'unit bukan hook 1,975 milyar', none, 'jika anda butuh titip sewa/jual apartemen, rumah, ruko, gedung dan tanah bisa hubungi saya. saya bisa bantu memasarkan unit anda.']",Cakung,0,0,1,2200,,0
1138,2,6,160.0,102.0,Rumah,2500000000,1,"['janur asri kelapa gading jakarta utara jakarta', 'rumah asri 2.5 lt dijual di janur asri kelapa gading jakarta utara jakarta', none, 'spesifikasi :', 'luas tanah : 102 m2', 'luas bangunan : 160 m2', '2.5 lantai', 'kamar tidur : 6', 'kamar mandi : 2', 'air pam\xa0 ', 'carport : 1 mobil', 'listrik : 3500 va', 'shm', 'hadap : selatan', none, 'deskripsi :', 'rumah asri dijual di kawasan prestise, dekat pusat bisnis dan niaga kelapa gading dekat ke pusat perbelanjaan mall, keamanan 24 jam. dekat ke\xa0 perbankan, sekolah, rumah sakit, restoran dan kuliner, supermarket.', 'dekat ke tol sunter / kelapa gading, cempaka putih, lrt', none, 'harga : 2.5 m nego', none, 'serius buyer, info detail silahkan hubungi :', 'robert yb erasky', 'era sky summarecon bekasi (jm040521)']",Kelapa Gading,1,0,0,3500,2.0,0
1142,2,3,106.0,106.0,Rumah,1490000000,1,"['dijual rumah di kartini, sawah besar, kartini, jakarta pusat.', none, 'akses jln 2 mobil', 'uk.15 x7 m', 'bangunan 1 lt', '3 kt, 2 km', 'ajb, imb ', none, 'harga rp.1,49 m nego dgn owner', none, 'info hub wa.']",Sawah Besar,0,0,0,0.0,,0
1143,5,7,400.0,225.0,Rumah,10500000000,1,"['dijual bu bangettt.', none, 'rumah di pondok indah.', 'lt 225 bangunan 400', 'listrik 11.300 ', 'kamar 4+3, ', 'kmr mandi 3+2', 'garasi 2 mobil ', 'carpot 1 mobil ', 'include 8 ac dan kitchen set.', 'harga 10.5. (nego sampe deal).']",Kebayoran Lama,1,0,0,11300,,0
