,kamar_mandi,kamar_tidur,luas_bangunan,luas_tanah,harga,kecamatan,garasi,kolam_renang,taman,gym,listrik,jumlah_lantai
12108,3,3,150.0,104.0,1900000000.0,Jagakarsa,True,False,False,False,2200.0,2
12109,3,3,150.0,91.0,1875000000.0,Jagakarsa,True,False,False,False,2200.0,2
12110,2,3,100.0,71.0,950000000.0,Jagakarsa,True,False,False,False,2200.0,2
12111,5,5,1200.0,544.0,57000000000.0,Kebayoran Lama,True,True,False,False,23000.0,3
12112,4,4,255.0,185.0,5500000000.0,Mampang Prapatan,False,False,True,False,3500.0,2
12113,4,4,250.0,301.0,4500000000.0,Jagakarsa,False,False,True,False,3300.0,2
12114,4,5,450.0,750.0,5500000000.0,Jagakarsa,True,False,True,False,5500.0,2
12115,3,3,130.0,150.0,2800000000.0,Jagakarsa,False,False,True,False,2200.0,2
12116,6,6,850.0,750.0,34000000000.0,Mampang Prapatan,True,True,False,False,23000.0,2
12117,2,2,65.0,37.0,650000000.0,Jagakarsa,False,False,False,False,1300.0,2
12118,3,5,230.0,160.0,3500000000.0,Pasar Minggu,False,False,True,False,3500.0,3
12119,4,5,275.0,295.0,5500000000.0,Jagakarsa,True,False,True,False,3500.0,2
12120,4,4,458.0,358.0,8500000000.0,Mampang Prapatan,True,True,False,False,13200.0,2
12121,3,4,140.0,93.0,1600000000.0,Jagakarsa,False,False,False,False,2200.0,2
12122,4,4,160.0,156.0,2300000000.0,Jagakarsa,False,False,False,False,2200.0,2
12123,3,3,110.0,63.0,1200000000.0,Jagakarsa,False,False,False,False,2200.0,2
12124,2,5,400.0,400.0,5500000000.0,Pesanggrahan,True,False,True,False,4400.0,2
12125,5,5,500.0,256.0,11500000000.0,Pasar Minggu,True,True,False,False,16500.0,2
12126,4,4,500.0,472.0,16500000000.0,Mampang Prapatan,True,True,False,False,8000.0,2
12127,4,4,400.0,230.0,8850000000.0,Kebayoran Lama,True,False,True,False,4400.0,3
12128,4,5,687.0,489.0,37500000000.0,Kebayoran Lama,True,True,False,False,2200.0,2
12129,2,3,50.0,67.0,700000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12130,2,3,48.0,60.0,600000000.0,Kebayoran Lama,True,False,False,False,2200.0,2
12131,7,6,600.0,325.0,32000000000.0,Kebayoran Baru,True,False,True,False,11000.0,3
12132,4,5,350.0,270.0,6500000000.0,Cilandak,True,False,True,False,5500.0,2
12133,8,13,200.0,237.0,6750000000.0,Kebayoran Baru,True,False,False,False,5500.0,2
12134,8,4,600.0,325.0,29000000000.0,Kebayoran Baru,True,False,True,False,11000.0,3
12135,3,4,300.0,410.0,12750000000.0,Kebayoran Lama,True,False,False,False,7700.0,2
12136,4,4,200.0,280.0,8000000000.0,Kebayoran Lama,True,False,False,False,4400.0,2
12137,3,4,345.0,279.0,13000000000.0,Kebayoran Baru,True,False,True,False,5500.0,2
12138,5,5,516.0,680.0,45000000000.0,Kebayoran Baru,True,False,False,False,13000.0,2
12139,3,4,370.0,229.0,9500000000.0,Kebayoran Lama,True,True,False,False,7700.0,2
12140,5,4,550.0,400.0,18000000000.0,Kebayoran Lama,True,True,False,False,16500.0,2
12141,2,5,450.0,677.0,8500000000.0,Pancoran,True,False,False,False,5500.0,2
12142,4,4,450.0,615.0,12500000000.0,Pasar Minggu,True,False,False,False,16500.0,2
12143,6,11,1500.0,799.0,21000000000.0,Kebayoran Baru,True,True,False,False,13900.0,2
12144,4,7,400.0,429.0,13500000000.0,Tebet,True,False,False,False,13300.0,2
12145,4,4,250.0,278.0,9750000000.0,Cilandak,True,True,False,True,5500.0,2
12146,5,4,380.0,235.0,16000000000.0,Kebayoran Baru,True,False,False,False,10300.0,2
12147,3,3,500.0,1650.0,27000000000.0,Cilandak,True,False,True,False,33000.0,2
12148,4,4,390.0,224.0,18000000000.0,Kebayoran Baru,True,False,False,False,7700.0,3
12149,3,3,400.0,260.0,7300000000.0,Cilandak,True,True,True,False,13000.0,2
12150,3,4,176.0,160.0,5900000000.0,Kebayoran Lama,True,False,False,False,5500.0,2
12151,3,4,245.0,215.0,5400000000.0,Kebayoran Baru,True,False,False,False,6600.0,2
12152,4,4,600.0,400.0,11000000000.0,Kebayoran Lama,True,True,True,False,3500.0,3
12153,3,7,335.0,220.0,6000000000.0,Cilandak,True,False,False,False,5500.0,2
12154,5,4,800.0,440.0,10900000000.0,Kebayoran Baru,True,True,False,False,33000.0,2
12155,4,6,448.0,912.0,55000000000.0,Kebayoran Baru,True,False,False,False,13000.0,1
12156,3,4,450.0,550.0,11000000000.0,Kebayoran Lama,False,False,True,False,35000.0,2
12157,4,4,300.0,551.0,15000000000.0,Kebayoran Lama,True,True,True,False,7700.0,2
12158,6,7,800.0,600.0,10000000000.0,Cilandak,True,False,False,False,10000.0,2
12159,3,4,650.0,720.0,39000000000.0,Kebayoran Baru,True,False,False,False,35000.0,2
12160,4,4,270.0,161.0,5500000000.0,Cilandak,True,True,True,False,5500.0,3
12161,3,5,529.0,820.0,17500000000.0,Cilandak,True,True,True,False,13000.0,1
12162,5,7,450.0,695.0,9200000000.0,Tebet,True,False,False,False,5500.0,1
12163,5,4,1100.0,973.0,33000000000.0,Mampang Prapatan,True,True,True,False,17700.0,2
12164,5,5,600.0,600.0,13500000000.0,Pesanggrahan,True,True,True,False,3300.0,2
12165,4,4,580.0,326.0,15000000000.0,Kebayoran Lama,True,False,True,False,16500.0,2
12166,6,5,400.0,525.0,23000000000.0,Kebayoran Baru,True,False,True,False,5500.0,2
12167,3,4,400.0,450.0,14800000000.0,Mampang Prapatan,True,False,True,False,6600.0,2
12168,4,6,700.0,1050.0,12300000000.0,Jagakarsa,True,False,False,False,8800.0,2
12169,5,5,516.0,680.0,45000000000.0,Kebayoran Baru,True,False,False,False,13000.0,2
12170,4,4,580.0,326.0,15000000000.0,Kebayoran Lama,True,False,True,False,16500.0,2
12171,2,3,180.0,200.0,9600000000.0,Kebayoran Baru,True,False,False,False,4400.0,1
12172,4,4,600.0,600.0,9500000000.0,Mampang Prapatan,True,False,True,False,3300.0,2
12173,4,4,309.0,337.0,29000000000.0,Kebayoran Baru,True,False,True,False,3500.0,2
12174,3,4,400.0,639.0,18000000000.0,Kebayoran Baru,True,False,False,False,16000.0,2
12175,2,4,98.0,264.0,12800000000.0,Kebayoran Baru,True,False,False,False,6600.0,1
12176,3,5,200.0,677.0,15000000000.0,Kebayoran Lama,True,False,False,False,2200.0,2
12177,3,3,300.0,200.0,13500000000.0,Kebayoran Baru,True,False,False,False,2200.0,3
12178,3,3,220.0,216.0,6800000000.0,Cilandak,True,True,False,True,5500.0,2
12179,3,5,300.0,250.0,11000000000.0,Kebayoran Lama,True,False,False,False,11000.0,2
12180,3,3,350.0,1350.0,16000000000.0,Kebayoran Lama,True,False,True,False,3300.0,1
12181,5,5,340.0,387.0,16000000000.0,Kebayoran Baru,True,True,True,False,13000.0,2
12182,3,3,130.0,190.0,4975000000.0,Cilandak,True,True,True,False,4400.0,2
12183,4,4,634.0,450.0,13500000000.0,Pasar Minggu,True,False,True,False,5500.0,2
12184,1,3,375.0,216.0,7950000000.0,Cilandak,True,True,True,False,7700.0,2
12185,5,5,1440.0,3000.0,45000000000.0,Pasar Minggu,True,True,False,False,13000.0,1
12186,3,4,260.0,150.0,5500000000.0,Cilandak,True,False,True,False,13000.0,2
12187,5,4,500.0,705.0,16000000000.0,Mampang Prapatan,True,True,True,False,16000.0,2
12188,4,5,350.0,270.0,6500000000.0,Cilandak,True,False,True,False,3500.0,2
12189,5,4,430.0,190.0,5200000000.0,Kebayoran Lama,True,False,False,False,4400.0,3
12190,3,3,300.0,270.0,6800000000.0,Cilandak,True,False,True,False,13000.0,2
12191,3,5,300.0,300.0,7700000000.0,Cilandak,True,False,True,False,5500.0,3
12192,4,4,425.0,207.0,20000000000.0,Kebayoran Baru,True,False,False,False,4400.0,3
12193,6,6,1000.0,800.0,16000000000.0,Pesanggrahan,True,True,True,False,13000.0,2
12194,4,5,369.0,397.0,10000000000.0,Kebayoran Baru,True,True,True,False,10500.0,2
12195,4,4,200.0,1508.0,20000000000.0,Kebayoran Baru,True,True,True,False,13000.0,1
12196,4,4,400.0,710.0,27000000000.0,Kebayoran Lama,True,True,True,False,16500.0,2
12197,2,4,180.0,250.0,11250000000.0,Kebayoran Baru,True,False,False,False,2200.0,1
12198,3,6,280.0,322.0,12500000000.0,Tebet,True,False,False,False,5500.0,2
12199,4,3,350.0,440.0,10500000000.0,Cilandak,True,True,True,False,7700.0,2
12200,2,3,50.0,67.0,700000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12201,2,3,48.0,67.0,700000000.0,Cilandak,True,False,False,False,2200.0,2
12202,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12203,4,4,1100.0,973.0,33000000000.0,Mampang Prapatan,True,True,False,False,17700.0,2
12204,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12205,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12206,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12207,2,5,170.0,200.0,1714000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12208,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12209,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12210,4,4,600.0,1091.0,70000000000.0,Setiabudi,True,False,False,False,23000.0,1
12211,3,4,350.0,205.0,6000000000.0,Cilandak,True,False,True,False,6600.0,2
12212,5,5,468.0,348.0,22000000000.0,Kebayoran Lama,False,True,True,False,9500.0,2
12213,4,4,130.0,90.0,1900000000.0,Jagakarsa,False,False,False,False,2200.0,2
12214,4,4,130.0,90.0,1900000000.0,Jagakarsa,False,False,False,False,2200.0,2
12215,4,4,130.0,90.0,1900000000.0,Jagakarsa,False,False,False,False,2200.0,2
12216,4,4,130.0,90.0,1900000000.0,Jagakarsa,False,False,False,False,2200.0,2
12217,4,4,130.0,90.0,1900000000.0,Jagakarsa,False,False,False,False,2200.0,2
12218,3,3,110.0,220.0,5375000000.0,Cilandak,True,False,False,False,5500.0,3
12219,4,4,414.0,742.0,17424000000.0,Cilandak,True,True,True,False,7700.0,1
12220,3,3,140.0,95.0,1500000000.0,Jagakarsa,False,False,False,False,2200.0,2
12221,3,3,140.0,95.0,1500000000.0,Jagakarsa,False,False,False,False,2200.0,2
12222,3,3,140.0,95.0,1500000000.0,Jagakarsa,False,False,False,False,2200.0,2
12223,3,3,140.0,95.0,1500000000.0,Jagakarsa,False,False,False,False,2200.0,2
12224,4,4,130.0,90.0,1900000000.0,Jagakarsa,False,False,False,False,2200.0,2
12225,3,3,100.0,62.0,1250000000.0,Jagakarsa,False,False,False,False,2200.0,2
12226,5,5,453.0,930.0,21404000000.0,Cilandak,True,True,True,False,7700.0,1
12227,4,4,250.0,502.0,8500000000.0,Cilandak,True,False,False,False,7700.0,2
12228,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12229,3,3,140.0,95.0,1500000000.0,Jagakarsa,False,False,False,False,2200.0,2
12230,2,4,250.0,150.0,3300000000.0,Pasar Minggu,False,False,False,False,2200.0,2
12231,4,4,250.0,130.0,2850000000.0,Pasar Minggu,True,True,False,False,2200.0,3
12232,4,5,400.0,189.0,8500000000.0,Cilandak,True,True,True,False,7700.0,2
12233,5,5,305.0,220.0,7500000000.0,Cilandak,False,True,False,False,5500.0,3
12234,4,4,240.0,200.0,3500000000.0,Jagakarsa,False,True,False,False,4400.0,2
12235,4,5,136.0,119.0,3500000000.0,Cilandak,False,False,False,False,2200.0,2
12236,4,4,170.0,150.0,2600000000.0,Jagakarsa,True,True,False,False,2200.0,2
12237,4,4,468.0,348.0,21000000000.0,Kebayoran Lama,False,True,True,False,23000.0,2
12238,4,5,332.0,235.0,6700000000.0,Pasar Minggu,True,False,False,False,4400.0,3
12239,4,5,170.0,116.0,2200000000.0,Jagakarsa,False,False,True,False,2200.0,2
12240,4,4,120.0,75.0,1600000000.0,Jagakarsa,False,False,False,False,2200.0,2
12241,2,3,110.0,56.0,1050000000.0,Jagakarsa,False,False,False,False,2200.0,2
12242,5,5,330.0,160.0,4500000000.0,Jagakarsa,True,True,False,False,5500.0,3
12243,3,3,100.0,62.0,1250000000.0,Jagakarsa,False,False,False,False,2200.0,2
12244,4,4,300.0,198.0,14500000000.0,Kebayoran Baru,False,False,False,False,6600.0,1
12245,3,3,140.0,95.0,1500000000.0,Jagakarsa,False,False,False,False,2200.0,2
12246,4,4,250.0,130.0,2850000000.0,Pasar Minggu,True,True,False,False,2200.0,3
12247,3,4,100.0,81.0,1685000000.0,Cilandak,False,False,False,False,2200.0,2
12248,3,3,140.0,95.0,1500000000.0,Jagakarsa,False,False,False,False,2200.0,2
12249,3,3,100.0,62.0,1250000000.0,Jagakarsa,False,False,False,False,2200.0,2
12250,3,3,140.0,95.0,1500000000.0,Jagakarsa,False,False,False,False,2200.0,2
12251,4,5,210.0,89.0,2700000000.0,Jagakarsa,True,False,True,False,2200.0,3
12252,3,3,140.0,95.0,1500000000.0,Jagakarsa,False,False,False,False,2200.0,2
12253,3,4,250.0,494.0,26000000000.0,Setiabudi,True,False,False,False,5500.0,1
12254,5,5,300.0,189.0,14000000000.0,Kebayoran Baru,False,False,False,False,6600.0,1
12255,2,3,95.0,72.0,1300000000.0,Jagakarsa,False,False,True,False,2200.0,2
12256,4,4,120.0,112.0,2300000000.0,Jagakarsa,False,False,True,False,2200.0,2
12257,5,5,250.0,200.0,3200000000.0,Jagakarsa,True,False,True,False,4400.0,2
12258,2,3,95.0,72.0,1300000000.0,Jagakarsa,False,False,True,False,2200.0,2
12259,2,4,100.0,90.0,1200000000.0,Jagakarsa,False,False,False,False,2200.0,2
12260,4,4,250.0,103.0,2850000000.0,Pasar Minggu,True,True,False,False,2200.0,3
12261,4,4,160.0,133.0,2000000000.0,Jagakarsa,False,False,False,False,2200.0,2
12262,4,4,120.0,112.0,2300000000.0,Jagakarsa,False,False,True,False,2200.0,2
12263,2,3,95.0,72.0,1300000000.0,Jagakarsa,False,False,True,False,2200.0,2
12264,4,5,380.0,224.0,9500000000.0,Cilandak,True,True,False,False,10000.0,3
12265,4,4,160.0,133.0,2000000000.0,Jagakarsa,False,False,False,False,2200.0,2
12266,5,5,330.0,160.0,4500000000.0,Jagakarsa,True,True,False,False,5500.0,3
12267,4,4,250.0,103.0,2850000000.0,Pasar Minggu,True,True,False,False,2200.0,3
12268,4,4,160.0,133.0,2000000000.0,Jagakarsa,False,False,False,False,2200.0,2
12269,4,4,160.0,133.0,2000000000.0,Jagakarsa,False,False,False,False,2200.0,2
12270,2,2,65.0,84.0,1559000000.0,Jagakarsa,False,False,False,False,2200.0,2
12271,5,5,330.0,160.0,4500000000.0,Jagakarsa,True,True,False,False,5500.0,3
12272,3,5,300.0,506.0,58000000000.0,Kebayoran Baru,False,False,False,False,11000.0,1
12273,3,4,100.0,81.0,1685000000.0,Cilandak,False,False,False,False,2200.0,2
12274,4,4,170.0,150.0,2600000000.0,Jagakarsa,False,True,False,False,2200.0,2
12275,4,4,160.0,133.0,2000000000.0,Jagakarsa,False,False,False,False,2200.0,2
12276,2,3,110.0,56.0,1050000000.0,Jagakarsa,False,False,False,False,2200.0,2
12277,4,4,120.0,75.0,1600000000.0,Jagakarsa,False,False,False,False,2200.0,2
12278,2,2,65.0,84.0,1559000000.0,Jagakarsa,False,False,False,False,2200.0,2
12279,4,5,400.0,189.0,8500000000.0,Cilandak,True,True,True,False,7700.0,2
12280,4,5,210.0,89.0,2700000000.0,Jagakarsa,True,False,True,False,2200.0,3
12281,4,4,160.0,92.0,1850000000.0,Jagakarsa,False,False,False,False,2200.0,2
12282,4,5,136.0,119.0,3500000000.0,Cilandak,False,False,False,False,2200.0,2
12283,4,4,250.0,103.0,2850000000.0,Pasar Minggu,True,True,False,False,2200.0,3
12284,5,6,365.0,260.0,10200000000.0,Cilandak,True,True,False,False,10000.0,3
12285,5,5,330.0,160.0,4500000000.0,Jagakarsa,True,True,False,False,5500.0,3
12286,5,6,365.0,260.0,10200000000.0,Cilandak,True,True,False,False,10000.0,3
12287,3,4,100.0,81.0,1685000000.0,Cilandak,False,False,False,False,2200.0,2
12288,5,6,450.0,315.0,13000000000.0,Cilandak,True,True,False,False,10000.0,3
12289,4,4,240.0,200.0,3500000000.0,Jagakarsa,True,True,False,False,4400.0,2
12290,5,5,330.0,160.0,4500000000.0,Jagakarsa,True,True,False,False,5500.0,3
12291,4,5,170.0,116.0,2200000000.0,Jagakarsa,False,False,True,False,2200.0,2
12292,4,5,300.0,159.0,6000000000.0,Pasar Minggu,True,True,False,False,6600.0,3
12293,4,5,332.0,235.0,6700000000.0,Pasar Minggu,True,False,False,False,4400.0,3
12294,3,3,100.0,60.0,1220000000.0,Cilandak,False,False,False,False,2200.0,2
12295,3,3,100.0,60.0,1220000000.0,Cilandak,False,False,False,False,2200.0,2
12296,3,4,100.0,81.0,1685000000.0,Cilandak,False,False,False,False,2200.0,2
12297,3,3,130.0,77.0,1600000000.0,Jagakarsa,False,False,False,False,2200.0,2
12298,3,3,105.0,127.0,2531000000.0,Jagakarsa,False,False,False,False,2200.0,2
12299,3,4,115.0,130.0,2156000000.0,Jagakarsa,False,False,True,False,2200.0,2
12300,4,4,140.0,94.0,1650000000.0,Jagakarsa,False,False,True,False,2200.0,2
12301,3,3,110.0,65.0,1300000000.0,Jagakarsa,False,False,False,False,2200.0,2
12302,3,4,100.0,81.0,1685000000.0,Cilandak,False,False,False,False,2200.0,2
12303,3,3,140.0,65.0,1300000000.0,Jagakarsa,False,False,False,False,2200.0,2
12304,4,4,250.0,200.0,3200000000.0,Jagakarsa,True,False,False,False,4400.0,2
12305,3,3,115.0,130.0,2156000000.0,Jagakarsa,False,False,True,False,2200.0,2
12306,2,3,110.0,63.0,1100000000.0,Jagakarsa,False,False,False,False,2200.0,2
12307,4,4,140.0,107.0,2300000000.0,Jagakarsa,False,False,False,False,2200.0,2
12308,2,3,105.0,127.0,2531000000.0,Jagakarsa,False,False,False,False,2200.0,2
12309,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12310,3,3,115.0,130.0,2156000000.0,Jagakarsa,False,False,True,False,2200.0,2
12311,3,3,140.0,95.0,1500000000.0,Jagakarsa,False,False,False,False,2200.0,2
12312,4,5,170.0,116.0,2200000000.0,Jagakarsa,False,False,True,False,2200.0,2
12313,4,4,160.0,133.0,2000000000.0,Jagakarsa,False,False,False,False,2200.0,2
12314,3,3,105.0,85.0,1850000000.0,Jagakarsa,False,True,True,False,2200.0,2
12315,3,4,100.0,81.0,1685000000.0,Cilandak,False,False,False,False,2200.0,2
12316,3,4,100.0,81.0,1685000000.0,Cilandak,False,False,False,False,2200.0,2
12317,3,4,100.0,81.0,1685000000.0,Cilandak,False,False,False,False,2200.0,2
12318,3,4,100.0,81.0,1685000000.0,Cilandak,False,False,False,False,2200.0,2
12319,2,3,110.0,56.0,1050000000.0,Jagakarsa,False,False,False,False,2200.0,2
12320,4,5,380.0,224.0,9500000000.0,Pasar Minggu,True,True,False,False,10000.0,3
12321,3,4,100.0,81.0,1685000000.0,Cilandak,False,False,False,False,2200.0,2
12322,5,4,700.0,790.0,30000000000.0,Kebayoran Lama,False,True,False,False,7600.0,2
12323,2,3,250.0,433.0,8800000000.0,Mampang Prapatan,False,False,True,False,4400.0,1
12324,5,8,800.0,887.0,27000000000.0,Mampang Prapatan,True,True,True,False,10000.0,2
12325,2,3,200.0,140.0,2500000000.0,Cilandak,False,True,False,False,2200.0,2
12326,4,4,230.0,116.0,4900000000.0,Mampang Prapatan,False,False,False,False,3500.0,3
12327,3,4,250.0,138.0,5700000000.0,Mampang Prapatan,False,False,False,False,3500.0,3
12328,3,4,200.0,276.0,4100000000.0,Mampang Prapatan,True,False,False,False,3500.0,2
12329,3,3,275.0,152.0,3600000000.0,Cilandak,True,True,False,False,5500.0,3
12330,7,7,1000.0,780.0,17500000000.0,Cilandak,True,True,True,False,7700.0,2
12331,7,6,1000.0,1034.0,37000000000.0,Pasar Minggu,True,True,True,False,16000.0,2
12332,2,3,200.0,140.0,2500000000.0,Cilandak,False,True,False,False,2200.0,2
12333,3,6,400.0,250.0,16000000000.0,Kebayoran Baru,False,False,False,False,5500.0,2
12334,5,5,700.0,395.0,21500000000.0,Cilandak,True,True,False,False,6600.0,3
12335,4,4,400.0,258.0,14500000000.0,Kebayoran Baru,False,False,False,False,6600.0,2
12336,5,5,700.0,395.0,21500000000.0,Kebayoran Lama,True,True,False,False,6600.0,3
12337,5,5,420.0,275.0,7500000000.0,Cilandak,False,False,False,False,4400.0,3
12338,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12339,6,6,400.0,1177.0,16000000000.0,Pasar Minggu,True,True,False,False,10600.0,2
12340,5,5,700.0,395.0,21500000000.0,Kebayoran Lama,True,True,False,False,6600.0,3
12341,5,8,1300.0,1430.0,90000000000.0,Kebayoran Lama,False,False,True,False,16000.0,2
12342,3,4,610.0,750.0,26000000000.0,Cilandak,True,True,False,False,23000.0,2
12343,5,4,390.0,130.0,7600000000.0,Tebet,False,False,False,False,7700.0,4
12344,4,4,320.0,451.0,14400000000.0,Cilandak,True,False,False,False,4400.0,2
12345,3,4,345.0,210.0,6200000000.0,Kebayoran Baru,True,True,False,False,6600.0,2
12346,3,4,173.0,194.0,7000000000.0,Kebayoran Lama,True,False,False,False,5500.0,2
12347,3,3,200.0,110.0,5200000000.0,Mampang Prapatan,True,True,False,True,7700.0,3
12348,3,4,245.0,155.0,6000000000.0,Kebayoran Lama,False,False,False,False,5500.0,2
12349,4,4,550.0,1229.0,38000000000.0,Mampang Prapatan,True,True,False,False,16000.0,1
12350,5,5,600.0,350.0,8000000000.0,Mampang Prapatan,False,True,False,False,6600.0,2
12351,4,4,343.0,250.0,10000000000.0,Cilandak,True,False,False,False,4400.0,2
12352,6,10,700.0,320.0,8500000000.0,Mampang Prapatan,False,False,False,False,22000.0,3
12353,4,5,625.0,535.0,7000000000.0,Cilandak,False,True,False,False,5800.0,2
12354,4,4,343.0,250.0,8000000000.0,Cilandak,True,False,False,False,4400.0,2
12355,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12356,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12357,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12358,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12359,2,3,48.0,60.0,600000000.0,Pesanggrahan,True,False,False,False,2200.0,2
12360,5,4,600.0,596.0,35000000000.0,Kebayoran Lama,True,False,False,False,22000.0,3
12361,3,4,370.0,200.0,2300000000.0,Jagakarsa,True,False,True,False,3500.0,2
12362,2,3,120.0,67.0,1550000000.0,Cilandak,False,False,True,False,2200.0,2
12363,4,7,546.0,542.0,30000000000.0,Kebayoran Lama,True,True,True,False,19000.0,2
12364,7,7,1800.0,3300.0,65000000000.0,Cilandak,True,True,False,False,24000.0,2
12365,3,4,200.0,300.0,4500000000.0,Pasar Minggu,False,False,True,False,4400.0,1
12366,2,3,100.0,65.0,1500000000.0,Jagakarsa,True,False,False,False,1300.0,2
12367,4,4,730.0,450.0,25000000000.0,Kebayoran Lama,True,True,True,False,16500.0,3
12368,4,5,320.0,531.0,9000000000.0,Pasar Minggu,False,False,True,False,5500.0,2
12369,4,6,350.0,420.0,5800000000.0,Pesanggrahan,True,False,False,False,11000.0,1
12370,3,5,104.0,236.0,4500000000.0,Mampang Prapatan,False,False,False,False,5000.0,2
12371,3,5,529.0,820.0,17500000000.0,Cilandak,True,True,False,False,13300.0,1
12372,3,6,300.0,450.0,25000000000.0,Kebayoran Lama,True,True,True,False,4400.0,2
12373,3,3,850.0,472.0,25950000000.0,Kebayoran Lama,True,False,False,False,6600.0,1
12374,3,5,529.0,820.0,17500000000.0,Mampang Prapatan,True,True,False,False,13300.0,1
12375,3,4,900.0,450.0,23000000000.0,Kebayoran Lama,False,True,False,False,16500.0,3
12376,2,3,260.0,200.0,7200000000.0,Kebayoran Baru,True,False,False,False,2200.0,1
12377,4,5,414.0,742.0,16500000000.0,Cilandak,True,True,False,False,19000.0,1
12378,5,5,925.0,1015.0,11000000000.0,Cilandak,True,True,False,False,16000.0,2
12379,4,4,400.0,710.0,30000000000.0,Kebayoran Lama,True,False,False,False,23000.0,1
12380,4,8,900.0,1180.0,30000000000.0,Mampang Prapatan,True,False,False,False,6000.0,2
12381,4,4,730.0,450.0,32000000000.0,Kebayoran Lama,True,True,False,False,16000.0,3
12382,5,5,600.0,716.0,38000000000.0,Kebayoran Lama,True,True,False,False,17600.0,2
12383,3,4,356.0,916.0,16000000000.0,Kebayoran Baru,True,True,False,False,23000.0,1
12384,4,3,494.0,404.0,13250000000.0,Mampang Prapatan,True,True,False,False,19000.0,2
12385,4,3,444.0,429.0,13500000000.0,Mampang Prapatan,True,True,False,False,11000.0,2
12386,4,3,490.0,432.0,13700000000.0,Mampang Prapatan,True,True,False,False,11000.0,2
12387,3,5,463.0,824.0,33000000000.0,Kebayoran Lama,True,False,False,False,13000.0,2
12388,4,4,350.0,380.0,24000000000.0,Kebayoran Lama,True,False,True,False,16000.0,2
12389,5,5,1200.0,544.0,40000000000.0,Kebayoran Lama,True,True,False,False,11000.0,2
12390,6,7,1500.0,1050.0,95000000000.0,Setiabudi,True,True,False,False,11000.0,2
12391,3,4,350.0,378.0,10500000000.0,Cilandak,True,False,True,False,3500.0,2
12392,3,4,400.0,975.0,46000000000.0,Kebayoran Lama,True,False,False,False,5500.0,1
12393,5,7,700.0,935.0,65000000000.0,Kebayoran Baru,True,False,False,False,13200.0,2
12394,6,7,1000.0,1520.0,21000000000.0,Pesanggrahan,True,False,True,False,11000.0,3
12395,3,5,366.0,317.0,11000000000.0,Setiabudi,True,False,False,False,7700.0,2
12396,4,4,253.0,127.0,9000000000.0,Setiabudi,True,False,False,False,7700.0,3
12397,5,5,500.0,770.0,23500000000.0,Kebayoran Baru,True,False,True,False,6600.0,2
12398,5,7,600.0,990.0,21000000000.0,Pasar Minggu,True,True,True,False,4400.0,1
12399,4,5,600.0,429.0,13500000000.0,Mampang Prapatan,True,False,False,False,18000.0,2
12400,3,3,157.0,238.0,9000000000.0,Kebayoran Lama,True,False,False,False,7700.0,2
12401,3,3,300.0,522.0,13000000000.0,Mampang Prapatan,True,True,False,False,11000.0,1
12402,2,3,120.0,480.0,12000000000.0,Kebayoran Baru,False,False,False,False,2200.0,1
12403,4,4,500.0,430.0,20000000000.0,Mampang Prapatan,True,True,False,False,17000.0,2
12404,3,4,150.0,260.0,8000000000.0,Kebayoran Baru,True,False,False,False,3300.0,2
12405,3,4,320.0,167.0,9500000000.0,Kebayoran Baru,True,True,False,False,9500.0,3
12406,5,6,800.0,1406.0,16500000000.0,Cilandak,True,True,True,False,11000.0,2
12407,4,5,850.0,2335.0,35000000000.0,Cilandak,True,True,True,False,16500.0,1
12408,3,4,270.0,826.0,16500000000.0,Cilandak,True,True,False,False,13200.0,1
12409,4,5,940.0,1164.0,67000000000.0,Kebayoran Lama,True,True,False,False,13300.0,2
12410,4,5,500.0,600.0,18500000000.0,Kebayoran Lama,True,False,False,False,13300.0,1
12411,7,5,500.0,1040.0,12000000000.0,Pesanggrahan,True,True,True,False,24000.0,1
12412,4,5,700.0,960.0,26000000000.0,Cilandak,True,True,False,False,23000.0,2
12413,3,4,270.0,240.0,11500000000.0,Kebayoran Baru,True,False,True,False,2200.0,2
