,index,kamar_mandi,kamar_tidur,luas_bangunan,luas_tanah,harga,kecamatan,garasi,kolam_renang,taman,gym,jumlah_lantai,listrik
3651,5893,3,4,62.0,90.0,1600000000.0,Cakung,True,False,False,False,1,900.0
3652,5894,3,4,75.0,59.0,675000000.0,Ciracas,True,False,True,False,1,900.0
3653,5895,4,4,185.0,115.0,2300000000.0,Duren Sawit,True,False,True,False,1,900.0
3654,5896,3,4,80.0,100.0,1050000000.0,Kramat Jati,True,False,False,False,1,900.0
3655,5897,3,4,90.0,72.0,1330000000.0,Makasar,True,True,False,False,1,900.0
3656,5898,4,6,240.0,123.0,1300000000.0,Ciracas,True,False,True,False,1,900.0
3657,5899,5,6,120.0,120.0,1700000000.0,Cakung,True,False,False,False,2,2200.0
3658,5900,9,9,280.0,140.0,2000000000.0,Jatinegara,True,False,False,False,2,900.0
3659,5901,3,3,50.0,72.0,650000000.0,Ciracas,True,True,True,False,2,900.0
3660,5902,4,5,160.0,174.0,2900000000.0,Duren Sawit,True,False,False,False,2,900.0
3661,5903,4,4,100.0,78.0,1400000000.0,Duren Sawit,True,False,False,False,2,900.0
3662,5904,4,3,104.0,52.0,900000000.0,Kramat Jati,True,False,False,False,2,900.0
3663,5905,4,5,800.0,1070.0,6500000000.0,Duren Sawit,True,False,False,False,2,900.0
3664,5906,3,3,65.0,78.0,1134500000.0,Ciracas,True,True,True,False,2,900.0
3665,5907,4,7,256.0,132.0,1500000000.0,Pulo Gadung,True,False,False,False,2,900.0
3666,5908,3,4,100.0,70.0,789000000.0,Cipayung,True,False,True,False,2,900.0
3667,5912,4,5,200.0,120.0,2500000000.0,Duren Sawit,True,False,False,False,1,2200.0
3668,5913,4,6,160.0,182.0,3000000000.0,Cakung,True,True,False,False,1,2200.0
3669,5914,3,4,180.0,97.0,1000000000.0,Kramat Jati,True,False,False,False,2,2200.0
3670,5915,4,5,80.0,90.0,1100000000.0,Cakung,True,False,True,False,2,2200.0
3671,5916,3,5,101.0,170.0,1950000000.0,Duren Sawit,True,False,True,False,1,2200.0
3672,5917,3,4,60.0,57.0,945000000.0,Cipayung,True,False,False,False,1,2200.0
3673,5918,7,7,480.0,260.0,5500000000.0,Jatinegara,True,False,False,False,1,2200.0
3674,5919,2,3,90.0,90.0,1100000000.0,Duren Sawit,True,False,False,False,1,2200.0
3675,5920,3,5,97.0,75.0,1411000000.0,Cipayung,True,False,False,False,1,2200.0
3676,5921,3,4,80.0,75.0,849000000.0,Ciracas,True,True,False,False,1,2200.0
3677,5922,3,3,90.0,105.0,1500000000.0,Duren Sawit,True,False,False,False,1,2200.0
3678,5923,4,5,150.0,233.0,1800000000.0,Duren Sawit,True,False,False,False,1,2200.0
3679,5924,4,5,97.0,81.0,1816888888.0,Kramat Jati,True,False,False,False,1,2200.0
3680,5925,4,4,110.0,90.0,875000000.0,Cakung,True,False,False,False,1,2200.0
3681,5926,2,3,60.0,85.0,1200000000.0,Duren Sawit,True,False,True,False,1,2200.0
3682,5927,3,4,72.0,52.0,931528585.0,Ciracas,True,False,False,False,1,2200.0
3683,5928,3,6,90.0,90.0,1100000000.0,Cakung,True,False,False,False,2,2200.0
3684,5929,4,7,200.0,370.0,3300000000.0,Makasar,True,False,False,False,1,2200.0
3685,5930,5,5,200.0,120.0,2500000000.0,Duren Sawit,True,False,False,False,1,3500.0
3686,5931,2,3,50.0,75.0,750000000.0,Cipayung,True,False,False,False,1,2200.0
3687,5932,4,5,160.0,116.0,1800000000.0,Cipayung,True,False,True,False,2,2200.0
3688,5933,3,4,89.0,106.0,1200000000.0,Duren Sawit,True,False,False,False,2,2200.0
3689,5935,7,6,600.0,400.0,9000000000.0,Jatinegara,True,False,False,False,2,2200.0
3690,5936,2,3,50.0,70.0,675000000.0,Kramat Jati,True,False,False,False,1,2200.0
3691,5937,8,8,400.0,231.0,3500000000.0,Kramat Jati,True,False,False,False,2,2200.0
3692,5938,4,5,220.0,152.0,1650000000.0,Cakung,True,False,False,False,2,2200.0
3693,5939,4,4,120.0,90.0,1500000000.0,Cakung,True,False,False,False,2,2200.0
3694,5941,3,4,100.0,70.0,789000000.0,Cipayung,True,False,False,False,2,2200.0
3695,5942,3,4,300.0,237.0,3750000000.0,Duren Sawit,True,False,False,False,2,2200.0
3696,5943,3,3,70.0,90.0,1150000000.0,Cakung,True,False,False,False,2,2200.0
3697,5944,6,6,200.0,200.0,2000000000.0,Ciracas,True,False,False,False,2,2200.0
3698,5945,3,4,60.0,45.0,676000000.0,Pasar Rebo,True,False,False,False,2,2200.0
3699,5946,5,6,225.0,175.0,3100000000.0,Duren Sawit,True,False,False,False,2,2200.0
3700,5947,4,5,150.0,162.0,1900000000.0,Cakung,True,False,True,False,2,2200.0
3701,5948,4,6,200.0,300.0,3000000000.0,Cakung,True,False,False,False,2,2200.0
3702,5949,6,6,75.0,160.0,1400000000.0,Duren Sawit,True,False,False,False,2,2200.0
3703,5950,8,8,600.0,789.0,11800000000.0,Duren Sawit,True,True,False,False,2,2200.0
3704,5951,2,3,150.0,109.0,1725000000.0,Duren Sawit,True,False,False,False,2,2200.0
3705,5952,5,6,280.0,238.0,4500000000.0,Makasar,True,False,False,False,2,2200.0
3706,5954,3,5,180.0,100.0,2250000000.0,Pulo Gadung,True,False,False,False,2,2200.0
3707,5955,4,4,90.0,70.0,1300000000.0,Cipayung,True,False,False,False,2,2200.0
3708,5956,5,5,100.0,80.0,1550000000.0,Duren Sawit,True,False,True,False,2,2200.0
3709,5957,3,5,88.0,110.0,1150000000.0,Duren Sawit,True,False,False,False,2,2200.0
3710,5958,4,6,170.0,160.0,2200000000.0,Cakung,True,False,False,False,2,2200.0
3711,5959,3,4,130.0,102.0,1250000000.0,Cakung,True,False,False,False,2,2200.0
3712,5960,3,5,75.0,105.0,2600000000.0,Cakung,True,False,True,False,2,2200.0
3713,5961,4,6,160.0,90.0,1485000000.0,Duren Sawit,True,False,True,False,2,2200.0
3714,5962,5,6,290.0,184.0,2600000000.0,Cakung,True,False,False,False,3,2200.0
3715,5963,5,5,135.0,125.0,2100000000.0,Cakung,True,False,True,False,2,2200.0
3716,5964,3,4,200.0,125.0,1800000000.0,Duren Sawit,True,False,False,False,2,2200.0
3717,5965,3,3,70.0,60.0,1200000000.0,Ciracas,True,False,True,False,2,2200.0
3718,5966,3,4,85.0,152.0,2200000000.0,Duren Sawit,True,True,False,False,2,4400.0
3719,5967,5,5,260.0,200.0,2300000000.0,Cakung,True,False,False,False,2,2200.0
3720,5968,3,4,70.0,90.0,1200000000.0,Cakung,True,False,False,False,2,2200.0
3721,5969,2,4,90.0,100.0,1600000000.0,Kramat Jati,True,False,False,False,2,2200.0
3722,5970,3,3,97.0,57.0,960000000.0,Pasar Rebo,True,False,True,False,1,2200.0
3723,5971,3,5,125.0,118.0,2200000000.0,Duren Sawit,True,False,False,False,1,2200.0
3724,5972,4,5,185.0,260.0,6400000000.0,Pulo Gadung,True,False,False,False,1,2200.0
3725,5973,3,4,69.0,119.0,1650000000.0,Cakung,True,False,False,False,2,2200.0
3726,5974,4,4,115.0,106.0,2300000000.0,Cipayung,True,False,False,False,2,2200.0
3727,5975,3,6,90.0,90.0,1100000000.0,Cakung,True,False,False,False,2,2200.0
3728,5976,8,8,325.0,163.0,3000000000.0,Duren Sawit,True,False,False,False,2,2200.0
3729,5977,4,5,100.0,72.0,1500000000.0,Duren Sawit,True,False,False,False,2,2200.0
3730,5978,2,4,100.0,80.0,950000000.0,Matraman,True,False,False,False,2,2200.0
3731,5979,3,4,72.0,58.0,888000000.0,Cipayung,True,False,True,False,2,2200.0
3732,5980,2,3,80.0,105.0,850000000.0,Ciracas,True,False,False,False,1,2200.0
3733,5981,3,4,180.0,120.0,1500000000.0,Duren Sawit,True,False,False,False,1,2200.0
3734,5982,3,4,83.0,84.0,1500000000.0,Cipayung,True,False,False,False,1,2200.0
3735,5983,2,3,100.0,130.0,2200000000.0,Pulo Gadung,True,False,False,False,1,2200.0
3736,5984,3,6,208.0,104.0,950000000.0,Cakung,True,False,False,False,1,2200.0
3737,5985,4,4,140.0,120.0,1800000000.0,Pasar Rebo,True,False,False,False,1,2200.0
3738,5987,3,5,83.0,120.0,1400000000.0,Cakung,True,False,False,False,1,2200.0
3739,5988,2,3,55.0,72.0,285000000.0,Ciracas,True,False,True,False,1,2200.0
3740,5989,4,4,118.0,121.0,1505000000.0,Cipayung,True,False,True,False,2,2200.0
3741,5990,4,6,130.0,77.0,1350000000.0,Duren Sawit,True,True,False,False,2,2200.0
3742,5991,7,9,424.0,390.0,7500000000.0,Duren Sawit,True,False,False,False,2,7900.0
3743,5992,3,4,120.0,84.0,1100000000.0,Duren Sawit,True,False,False,False,2,2200.0
3744,5993,3,4,180.0,90.0,1375000000.0,Duren Sawit,True,False,False,False,2,2200.0
3745,5994,2,3,60.0,90.0,850000000.0,Cakung,True,False,False,False,1,2200.0
3746,5996,5,6,300.0,330.0,4000000000.0,Duren Sawit,True,False,False,False,1,2200.0
3747,5997,3,5,65.0,46.0,1400000000.0,Pulo Gadung,True,False,True,False,1,2200.0
3748,5998,4,5,120.0,120.0,1200000000.0,Cakung,True,False,False,False,1,2200.0
3749,6000,6,9,400.0,235.0,5500000000.0,Duren Sawit,True,False,True,False,1,2200.0
3750,6002,6,9,330.0,445.0,4300000000.0,Cipayung,True,False,True,False,2,2200.0
3751,6003,6,7,250.0,198.0,4100000000.0,Duren Sawit,True,False,False,False,2,2200.0
3752,6004,4,5,225.0,110.0,2500000000.0,Duren Sawit,True,False,False,False,2,2200.0
3753,6005,5,5,120.0,90.0,1900000000.0,Duren Sawit,True,False,False,False,2,2200.0
3754,6006,4,4,109.0,100.0,1500000000.0,Pasar Rebo,True,False,False,False,2,2200.0
3755,6007,3,3,69.0,96.0,1250000000.0,Cakung,True,False,False,False,2,2200.0
3756,6008,3,4,120.0,116.0,2650000000.0,Cipayung,True,True,True,False,2,2200.0
3757,6009,3,5,180.0,165.0,3100000000.0,Pulo Gadung,True,False,False,False,2,2200.0
3758,6010,5,7,400.0,345.0,4400000000.0,Duren Sawit,True,False,False,False,2,2200.0
3759,6011,5,6,225.0,175.0,3000000000.0,Duren Sawit,True,False,False,False,2,2200.0
3760,6012,7,7,500.0,400.0,7800000000.0,Duren Sawit,True,True,False,False,2,2200.0
3761,6013,5,6,300.0,285.0,6500000000.0,Cipayung,True,False,True,False,2,2200.0
3762,6014,2,3,63.0,45.0,699000000.0,Pasar Rebo,True,False,False,False,1,2200.0
3763,6015,4,5,180.0,90.0,1595000000.0,Duren Sawit,True,False,False,False,1,2200.0
3764,6016,7,10,400.0,290.0,2990000000.0,Duren Sawit,True,False,False,False,1,2200.0
3765,6017,7,6,216.0,300.0,3000000000.0,Ciracas,True,True,False,False,1,2200.0
3766,6018,3,4,90.0,71.0,1350000000.0,Cipayung,True,False,False,False,1,2200.0
3767,6019,3,4,150.0,200.0,1400000000.0,Cipayung,True,False,True,False,1,2200.0
3768,6020,2,3,55.0,95.0,975000000.0,Cipayung,True,False,False,False,1,2200.0
3769,6021,3,5,90.0,100.0,850000000.0,Pulo Gadung,True,False,False,False,1,2200.0
3770,6022,4,5,100.0,70.0,789200000.0,Cipayung,True,False,True,False,2,2200.0
3771,6023,2,3,36.0,66.0,665000000.0,Makasar,True,True,True,False,2,2200.0
3772,6024,10,10,270.0,300.0,4500000000.0,Cipayung,True,True,False,False,2,2200.0
3773,6025,7,8,83.0,51.0,990000000.0,Duren Sawit,True,False,False,False,2,2200.0
3774,6026,7,8,110.0,110.0,800000000.0,Cakung,True,False,False,False,1,2200.0
3775,6027,6,7,52.0,130.0,850000000.0,Cakung,True,False,False,False,1,2200.0
3776,6028,8,10,130.0,150.0,1500000000.0,Cakung,True,False,False,False,1,2200.0
3777,6029,9,11,235.0,211.0,2800000000.0,Cakung,True,False,True,False,1,2200.0
3778,6030,7,7,30.0,60.0,900000000.0,Pulo Gadung,True,False,False,False,2,2200.0
3779,6031,8,9,135.0,92.0,2100000000.0,Kramat Jati,True,False,False,False,2,2200.0
3780,6032,8,9,140.0,54.0,2000000000.0,Pulo Gadung,True,False,False,False,3,2200.0
3781,6033,7,5,90.0,90.0,975000000.0,Cakung,True,False,False,False,2,2200.0
3782,6035,7,4,100.0,50.0,600000000.0,Duren Sawit,True,False,False,False,1,2200.0
3783,6036,4,5,300.0,188.0,2950000000.0,Duren Sawit,True,False,False,False,2,2200.0
3784,6037,5,5,150.0,90.0,2500000000.0,Pulo Gadung,True,False,False,False,2,2200.0
3785,6039,4,4,220.0,160.0,1750000000.0,Kramat Jati,True,False,False,False,2,2200.0
3786,6040,3,4,100.0,135.0,1250000000.0,Duren Sawit,True,False,False,False,2,2200.0
3787,6041,2,3,40.0,65.0,790000000.0,Duren Sawit,True,False,True,False,2,2200.0
3788,6042,3,4,135.0,90.0,1600000000.0,Duren Sawit,True,True,False,False,2,2200.0
3789,6043,3,5,180.0,72.0,2000000000.0,Duren Sawit,True,False,False,False,2,2200.0
3790,6044,6,7,258.0,364.0,7500000000.0,Duren Sawit,True,True,False,False,2,2200.0
3791,6045,9,7,520.0,250.0,6500000000.0,Jatinegara,True,False,False,False,3,2200.0
3792,6046,4,4,150.0,141.0,1900000000.0,Cipayung,True,True,False,False,3,2200.0
3793,6047,3,8,100.0,131.0,1100000000.0,Duren Sawit,True,False,True,False,3,2200.0
3794,6048,3,4,100.0,50.0,600000000.0,Duren Sawit,True,False,False,False,1,2200.0
3795,6051,3,4,70.0,50.0,985000000.0,Makasar,True,False,False,False,2,2200.0
3796,6052,3,5,160.0,79.0,800000000.0,Duren Sawit,True,False,False,False,2,2200.0
3797,6053,3,3,100.0,90.0,1550000000.0,Kramat Jati,True,False,False,False,2,2200.0
3798,6054,4,4,80.0,72.0,1500000000.0,Duren Sawit,True,False,False,False,2,2200.0
3799,6055,3,6,370.0,240.0,3500000000.0,Duren Sawit,True,False,False,False,2,2200.0
3800,6056,3,6,225.0,75.0,1200000000.0,Pulo Gadung,True,False,False,False,3,2200.0
3801,6057,4,6,250.0,153.0,1300000000.0,Duren Sawit,True,False,False,False,2,2200.0
3802,6058,5,6,300.0,308.0,3600000000.0,Duren Sawit,True,False,True,False,2,2200.0
3803,6059,6,7,450.0,250.0,8000000000.0,Jatinegara,True,False,True,False,2,2200.0
3804,6060,3,6,125.0,68.0,1000000000.0,Duren Sawit,True,False,False,False,2,2200.0
3805,6061,3,4,250.0,135.0,3700000000.0,Pulo Gadung,True,False,False,False,2,2200.0
3806,6063,7,8,304.0,254.0,5000000000.0,Cipayung,True,False,True,False,2,2200.0
3807,6064,2,4,250.0,148.0,2200000000.0,Duren Sawit,True,False,False,False,2,2200.0
3808,6065,4,4,130.0,78.0,1150000000.0,Cipayung,True,False,False,False,2,2200.0
3809,6066,4,5,120.0,43.0,975000000.0,Kramat Jati,True,False,False,False,2,2200.0
3810,6067,4,5,160.0,240.0,2200000000.0,Duren Sawit,True,True,False,False,1,2200.0
3811,6068,6,6,230.0,220.0,2900000000.0,Kramat Jati,True,False,False,False,2,2200.0
3812,6070,3,8,150.0,78.0,750000000.0,Duren Sawit,True,False,False,False,2,2200.0
3813,6071,3,4,80.0,67.0,980000000.0,Cipayung,True,False,False,False,2,2200.0
3814,6073,3,3,50.0,60.0,690000000.0,Cipayung,True,False,True,False,2,2200.0
3815,6074,3,5,110.0,73.0,850000000.0,Kramat Jati,True,False,False,False,2,2200.0
3816,6075,4,4,122.0,153.0,1350000000.0,Cakung,True,False,False,False,2,2200.0
3817,6076,2,3,50.0,50.0,600000000.0,Pulo Gadung,True,False,False,False,2,2200.0
3818,6077,8,8,550.0,287.0,3600000000.0,Ciracas,True,True,False,False,2,2200.0
3819,6078,4,5,380.0,287.0,4500000000.0,Duren Sawit,True,False,True,False,2,2200.0
3820,6079,4,4,90.0,71.0,1400000000.0,Cipayung,True,False,False,False,2,2200.0
3821,6080,3,4,71.0,30.0,800000000.0,Cipayung,True,False,False,False,2,2200.0
3822,6081,3,6,350.0,224.0,3500000000.0,Kramat Jati,True,False,False,False,2,2200.0
3823,6083,5,5,150.0,104.0,2600000000.0,Duren Sawit,True,False,False,False,2,2200.0
3824,6084,3,4,120.0,90.0,1400000000.0,Duren Sawit,True,False,False,False,2,2200.0
3825,6085,4,5,120.0,43.0,975000000.0,Kramat Jati,True,False,False,False,2,2200.0
3826,6087,2,4,130.0,100.0,750000000.0,Duren Sawit,True,False,False,False,2,2200.0
3827,6088,3,7,240.0,144.0,2300000000.0,Duren Sawit,True,False,True,False,2,2200.0
3828,6089,3,4,100.0,90.0,750000000.0,Cipayung,True,False,False,False,2,2200.0
3829,6090,4,5,200.0,250.0,4500000000.0,Cipayung,True,True,True,False,2,2200.0
3830,6091,4,5,120.0,172.0,1900000000.0,Cakung,True,False,False,False,2,2200.0
3831,6092,3,3,160.0,50.0,1150000000.0,Duren Sawit,True,False,False,False,2,2200.0
3832,6093,2,3,55.0,89.0,875000000.0,Pasar Rebo,True,False,True,False,1,2200.0
3833,6094,3,5,180.0,75.0,1500000000.0,Duren Sawit,True,False,False,False,1,2200.0
3834,6095,5,5,151.0,82.0,1200000000.0,Duren Sawit,True,False,False,False,1,2200.0
3835,6096,3,4,100.0,138.0,1350000000.0,Pasar Rebo,True,False,False,False,1,2200.0
3836,6098,5,5,270.0,270.0,2300000000.0,Duren Sawit,True,False,False,False,1,2200.0
3837,6100,2,3,55.0,73.0,700000000.0,Kramat Jati,True,False,False,False,1,1300.0
3838,6101,4,5,300.0,774.0,4000000000.0,Makasar,True,False,False,False,1,1300.0
3839,6102,3,3,97.0,78.0,1400000000.0,Pulo Gadung,True,False,False,False,1,1300.0
3840,6103,5,7,280.0,168.0,1800000000.0,Duren Sawit,True,False,False,False,3,1300.0
3841,6104,3,4,180.0,200.0,2900000000.0,Pulo Gadung,True,False,False,False,1,1300.0
3842,6105,3,4,140.0,80.0,1350000000.0,Duren Sawit,True,False,False,False,1,1300.0
3843,6107,4,5,220.0,150.0,2000000000.0,Duren Sawit,True,False,False,False,2,1300.0
3844,6108,7,7,325.0,165.0,3100000000.0,Duren Sawit,True,False,True,False,2,1300.0
3845,6109,3,4,60.0,150.0,1200000000.0,Cakung,True,False,False,False,2,1300.0
3846,6110,5,6,240.0,154.0,2850000000.0,Duren Sawit,True,False,False,False,2,1300.0
3847,6113,3,4,200.0,120.0,1400000000.0,Cakung,True,False,False,False,1,1300.0
3848,6114,9,9,650.0,1240.0,19000000000.0,Duren Sawit,True,True,False,False,2,1300.0
3849,6115,5,6,150.0,184.0,2600000000.0,Kramat Jati,True,False,False,False,2,1300.0
3850,6116,5,5,185.0,110.0,2150000000.0,Duren Sawit,True,False,False,False,2,1300.0
3851,6117,5,5,160.0,90.0,1350000000.0,Cakung,True,False,False,False,2,1300.0
3852,6118,3,4,150.0,215.0,2200000000.0,Cakung,True,False,False,False,2,1300.0
3853,6120,4,7,22.0,140.0,1550000000.0,Duren Sawit,True,False,False,False,2,1300.0
3854,6122,3,4,153.0,150.0,1900000000.0,Duren Sawit,True,False,False,False,2,1300.0
3855,6123,4,4,100.0,102.0,1785000000.0,Cipayung,True,False,False,False,2,1300.0
3856,6124,4,5,187.0,157.0,1650000000.0,Duren Sawit,True,False,False,False,2,1300.0
3857,6126,4,4,160.0,90.0,2550000000.0,Pulo Gadung,True,False,False,False,2,1300.0
3858,6127,3,3,120.0,90.0,1100000000.0,Duren Sawit,True,False,False,False,2,1300.0
3859,6128,6,4,230.0,96.0,2000000000.0,Duren Sawit,True,False,False,False,3,1300.0
3860,6129,3,5,200.0,310.0,4500000000.0,Pulo Gadung,True,False,False,False,2,1300.0
3861,6130,3,5,90.0,75.0,1500000000.0,Cipayung,True,False,False,False,2,1300.0
3862,6131,4,5,75.0,80.0,800000000.0,Ciracas,True,False,False,False,2,1300.0
3863,6132,4,5,150.0,70.0,995000000.0,Makasar,True,False,True,False,2,1300.0
3864,6133,4,6,183.0,183.0,3500000000.0,Jatinegara,True,False,False,False,2,1300.0
3865,6134,7,7,375.0,367.0,3500000000.0,Cipayung,True,False,False,False,2,1300.0
3866,6135,4,5,160.0,200.0,1350000000.0,Cakung,True,False,True,False,2,1300.0
3867,6136,4,5,112.0,76.0,1487148263.0,Ciracas,True,False,False,False,2,1300.0
3868,6137,3,4,116.0,58.0,1100000000.0,Kramat Jati,True,False,True,False,2,1300.0
3869,6138,4,6,180.0,108.0,1950000000.0,Duren Sawit,True,True,True,False,2,1300.0
3870,6139,3,4,80.0,100.0,1050000000.0,Kramat Jati,True,False,False,False,1,1300.0
3871,6140,3,3,70.0,35.0,550000000.0,Kramat Jati,True,False,False,False,2,1300.0
3872,6141,4,6,140.0,109.0,1800000000.0,Duren Sawit,True,False,False,False,2,1300.0
3873,6142,3,3,60.0,90.0,1800000000.0,Pulo Gadung,True,False,False,False,2,1300.0
3874,6143,7,7,156.0,130.0,2700000000.0,Pulo Gadung,True,False,False,False,2,1300.0
3875,6144,5,6,350.0,298.0,3600000000.0,Duren Sawit,True,False,True,False,2,1300.0
3876,6146,3,5,105.0,67.0,1200000000.0,Duren Sawit,True,False,True,False,2,1300.0
3877,6147,5,8,450.0,232.0,2500000000.0,Pasar Rebo,True,False,False,False,2,2200.0
3878,6148,8,11,450.0,396.0,6500000000.0,Duren Sawit,True,False,True,False,2,2200.0
3879,6149,5,10,180.0,100.0,980000000.0,Cakung,True,False,False,False,2,2200.0
3880,6150,4,7,300.0,704.0,7000000000.0,Cipayung,True,False,False,False,2,2200.0
3881,6151,3,4,115.0,82.0,1575250000.0,Kramat Jati,True,False,False,False,2,2200.0
3882,6152,4,5,90.0,100.0,899200000.0,Cakung,True,False,False,False,1,2200.0
3883,6153,4,6,200.0,168.0,2500000000.0,Duren Sawit,True,False,False,False,1,2200.0
3884,6154,5,6,200.0,78.0,2700000000.0,Pulo Gadung,True,False,False,False,1,2200.0
3885,6155,5,4,120.0,90.0,1240000000.0,Cakung,True,False,False,False,2,2200.0
3886,6156,4,6,160.0,90.0,1480000000.0,Duren Sawit,True,False,False,False,2,2200.0
3887,6157,3,4,130.0,96.0,1250000000.0,Cakung,True,False,False,False,2,2200.0
3888,6158,2,3,40.0,75.0,970000000.0,Duren Sawit,True,False,False,False,1,2200.0
3889,6160,5,5,151.0,82.0,1250000000.0,Duren Sawit,True,False,False,False,1,2200.0
3890,6161,2,4,75.0,207.0,1500000000.0,Cipayung,True,False,False,False,1,2200.0
3891,6162,3,3,57.0,97.0,960000000.0,Pasar Rebo,True,False,False,False,1,2200.0
3892,6163,5,5,250.0,150.0,2998000000.0,Duren Sawit,True,False,True,False,2,2200.0
3893,6164,3,4,90.0,113.0,1100000000.0,Pasar Rebo,True,False,False,False,3,2200.0
3894,6165,4,5,75.0,120.0,1300000000.0,Cakung,True,False,False,False,2,2200.0
3895,6166,5,4,160.0,100.0,1900000000.0,Pulo Gadung,True,False,False,False,2,2200.0
3896,6168,4,6,200.0,128.0,1600000000.0,Duren Sawit,True,False,False,False,2,1300.0
3897,6170,4,4,150.0,127.0,1275000000.0,Ciracas,True,False,False,False,2,1300.0
3898,6171,3,4,69.0,90.0,1450000000.0,Cakung,True,False,False,False,2,1300.0
3899,6172,5,6,600.0,450.0,5900000000.0,Ciracas,True,False,False,False,2,1300.0
3900,6173,2,3,70.0,50.0,550000000.0,Kramat Jati,True,False,False,False,1,1300.0
3901,6175,3,3,120.0,115.0,1500000000.0,Duren Sawit,True,False,False,False,2,1300.0
3902,6176,3,4,130.0,133.0,2350000000.0,Pulo Gadung,True,False,False,False,2,1300.0
3903,6177,4,4,67.0,75.0,1527000000.0,Pulo Gadung,True,False,False,False,2,1300.0
3904,6178,3,4,80.0,66.0,900000000.0,Cipayung,True,False,True,False,2,1300.0
3905,6179,3,4,57.0,135.0,1300000000.0,Duren Sawit,True,False,False,False,2,2200.0
3906,6180,6,8,400.0,235.0,5500000000.0,Duren Sawit,True,False,True,False,2,1300.0
3907,6181,4,5,200.0,333.0,3400000000.0,Cipayung,True,False,True,False,2,1300.0
3908,6182,4,6,100.0,76.0,2000000000.0,Matraman,True,False,False,False,2,1300.0
3909,6183,5,6,200.0,325.0,3700000000.0,Cipayung,True,False,False,False,2,1300.0
3910,6185,4,4,97.0,76.0,1400000000.0,Cipayung,True,False,True,False,2,1300.0
3911,6186,4,5,110.0,130.0,1700000000.0,Duren Sawit,True,False,False,False,2,1300.0
3912,6187,6,6,225.0,375.0,4700000000.0,Duren Sawit,True,True,False,False,2,1300.0
3913,6189,4,5,160.0,90.0,1500000000.0,Cipayung,True,False,True,False,2,1300.0
3914,6191,3,4,140.0,90.0,1600000000.0,Duren Sawit,True,False,False,False,2,1300.0
3915,6193,4,6,200.0,130.0,1500000000.0,Duren Sawit,True,False,False,False,2,1300.0
3916,6194,5,5,300.0,250.0,5200000000.0,Duren Sawit,True,True,False,False,2,1300.0
3917,6195,3,4,150.0,90.0,1500000000.0,Duren Sawit,True,False,False,False,2,1300.0
3918,6196,3,4,85.0,45.0,875000000.0,Kramat Jati,True,False,False,False,2,1300.0
3919,6197,6,5,210.0,122.0,2800000000.0,Duren Sawit,True,False,False,False,2,1300.0
3920,6198,5,6,208.0,131.0,4300000000.0,Pulo Gadung,True,False,False,False,2,1300.0
3921,6199,4,5,190.0,130.0,1900000000.0,Duren Sawit,True,False,False,False,2,1300.0
3922,6200,3,5,120.0,78.0,1050000000.0,Duren Sawit,True,False,False,False,2,1300.0
3923,6201,4,5,80.0,69.0,1650000000.0,Kramat Jati,True,False,False,False,2,1300.0
3924,6202,4,5,140.0,217.0,3600000000.0,Jatinegara,True,False,False,False,2,1300.0
3925,6203,4,5,120.0,92.0,2100000000.0,Duren Sawit,True,False,False,False,2,2200.0
3926,6205,3,4,80.0,97.0,900000000.0,Cipayung,True,False,False,False,2,1300.0
3927,6206,4,4,2300.0,109.0,1350000000.0,Cipayung,True,False,False,False,2,1300.0
3928,6207,6,5,190.0,210.0,2700000000.0,Duren Sawit,True,False,False,False,2,1300.0
3929,6208,3,4,100.0,60.0,700000000.0,Kramat Jati,True,False,False,False,2,1300.0
3930,6209,3,7,140.0,135.0,1300000000.0,Duren Sawit,True,False,False,False,2,2200.0
3931,6210,5,5,350.0,231.0,4700000000.0,Duren Sawit,True,True,False,False,2,1300.0
3932,6211,4,5,145.0,100.0,1650000000.0,Kramat Jati,True,False,False,False,2,1300.0
3933,6212,3,4,115.0,107.0,1500000000.0,Duren Sawit,True,False,False,False,2,2200.0
3934,6214,4,5,180.0,170.0,1425000000.0,Pasar Rebo,True,False,False,False,2,1300.0
3935,6215,5,6,250.0,150.0,3900000000.0,Duren Sawit,True,False,False,False,2,1300.0
3936,6216,4,5,220.0,220.0,3200000000.0,Cakung,True,False,True,False,2,1300.0
3937,6217,3,3,90.0,150.0,1125000000.0,Kramat Jati,True,False,False,False,1,1300.0
3938,6219,4,5,75.0,102.0,1850000000.0,Cakung,True,True,False,False,1,1300.0
3939,6220,5,6,150.0,236.0,3650000000.0,Pulo Gadung,True,False,False,False,1,1300.0
3940,6222,3,3,200.0,100.0,1300000000.0,Duren Sawit,True,False,True,False,1,1300.0
3941,6223,5,6,172.0,118.0,2200000000.0,Duren Sawit,True,False,False,False,1,1300.0
3942,6224,4,5,72.0,81.0,1234000000.0,Cipayung,True,False,False,False,2,1300.0
3943,6225,3,4,70.0,90.0,980000000.0,Cakung,True,False,False,True,2,1300.0
3944,6226,3,5,130.0,96.0,1650000000.0,Cipayung,True,False,False,False,2,1300.0
3945,6227,6,6,300.0,250.0,6200000000.0,Pulo Gadung,True,False,False,False,2,1300.0
3946,6229,6,6,300.0,198.0,1900000000.0,Cakung,True,False,False,False,2,1300.0
